Keuwl Accelerometer Data File
2021-04-25 22-03-49

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.5599388,-0.498009,-0.172388,9.905115,9.919125,3.045554,199.093491
0.5619385,-0.483644,-0.146051,9.893144,9.906035,2.923422,196.803284
0.5639383,-0.466884,-0.150839,9.909904,9.922042,2.834416,197.904449
0.5659382,-0.466884,-0.148445,9.902720,9.914831,2.832205,197.638000
0.5679380,-0.462095,-0.153234,9.902720,9.914680,2.814525,198.345840
0.5699378,-0.457306,-0.155628,9.907509,9.919278,2.791339,198.794159
0.5719375,-0.440547,-0.150839,9.897932,9.908879,2.693481,198.900757
0.5739372,-0.407027,-0.162811,9.876384,9.886108,2.541527,201.801407
0.5759371,-0.395055,-0.160416,9.878778,9.887975,2.471401,202.100128
0.5779368,-0.383084,-0.167599,9.864412,9.873271,2.427290,203.629379
0.5799366,-0.375901,-0.165205,9.850046,9.858601,2.387041,203.725037
0.5819364,-0.359141,-0.155628,9.842864,9.850643,2.277182,203.428696
0.5839361,-0.349564,-0.126897,9.866806,9.873812,2.158489,199.951584
0.5859358,-0.351958,-0.129291,9.862018,9.869143,2.177447,200.170654
0.5879356,-0.356747,-0.134079,9.878778,9.886127,2.209391,200.598175
0.5899354,-0.366324,-0.150839,9.907509,9.915426,2.289782,202.380142
0.5919350,-0.375901,-0.155628,9.914692,9.923036,2.349771,202.490173
0.5939348,-0.368718,-0.174782,9.909904,9.918301,2.357836,205.362167
0.5959345,-0.371113,-0.177176,9.912297,9.920824,2.375699,205.520706
0.5979343,-0.378295,-0.165205,9.909904,9.918497,2.385237,203.591324
0.5999340,-0.387873,-0.143656,9.866806,9.875472,2.400532,200.323135
0.6019338,-0.402238,-0.148445,9.866806,9.876117,2.488135,200.256470
0.6039336,-0.404632,-0.141262,9.862018,9.871326,2.488449,199.244736
0.6059333,-0.414210,-0.158022,9.869201,9.879153,2.572073,200.882004
0.6079330,-0.411815,-0.155628,9.885961,9.895758,2.549754,200.701935
0.6099327,-0.402238,-0.158022,9.883567,9.893010,2.503662,201.447739
0.6119325,-0.418998,-0.155628,9.888355,9.898452,2.588080,200.376434
0.6139323,-0.428575,-0.158022,9.893144,9.903683,2.643528,200.239685
0.6159320,-0.426181,-0.148445,9.926663,9.936916,2.603012,199.203979
0.6179318,-0.423787,-0.148445,9.921875,9.932031,2.591254,199.304459
0.6199315,-0.426181,-0.138868,9.900327,9.910468,2.592236,198.047821
0.6219312,-0.435758,-0.129291,9.878778,9.889229,2.634405,196.525803
0.6239309,-0.440547,-0.134079,9.878778,9.889504,2.668878,196.927521
0.6259307,-0.433364,-0.148445,9.883567,9.894176,2.653579,198.908463
0.6279304,-0.418998,-0.138868,9.897932,9.907770,2.553513,198.336670
0.6299302,-0.411815,-0.134079,9.897932,9.907402,2.505303,198.034286
0.6319300,-0.407027,-0.141262,9.897932,9.907305,2.492457,199.139786
0.6339297,-0.409421,-0.126897,9.914692,9.923953,2.475516,197.220383
0.6359294,-0.409421,-0.122108,9.914692,9.923893,2.467438,196.606979
0.6379291,-0.418998,-0.119714,9.921875,9.931439,2.514739,195.945389
0.6399289,-0.428575,-0.112531,9.933846,9.943724,2.553973,194.712051
0.6419286,-0.414210,-0.098165,9.948212,9.957315,2.450244,193.332779
0.6439284,-0.402238,-0.107742,9.938635,9.947354,2.399146,194.995087
0.6459281,-0.402238,-0.093377,9.931452,9.940033,2.380966,193.069321
0.6479279,-0.385478,-0.081405,9.929058,9.936872,2.272278,191.924530
0.6499277,-0.373507,-0.074223,9.941029,9.948320,2.193834,191.239288
0.6519274,-0.354353,-0.071828,9.936240,9.942816,2.083844,191.458755
0.6539271,-0.337593,-0.059857,9.941029,9.946939,1.975362,190.054337
0.6559269,-0.330410,-0.052674,9.914692,9.920336,1.932797,189.057892
0.6579266,-0.323227,-0.047885,9.919480,9.924860,1.886578,188.426971
0.6599264,-0.325621,-0.028731,9.926663,9.932044,1.886059,185.042450
0.6619262,-0.330410,-0.031126,9.938635,9.944175,1.912643,185.381546
0.6639259,-0.323227,-0.023943,9.941029,9.946311,1.867393,184.236389
0.6659257,-0.275342,-0.021548,9.917087,9.920932,1.595323,184.474899
0.6679254,-0.270553,-0.016760,9.921875,9.925577,1.564981,183.544769
0.6699251,-0.265765,-0.021548,9.917087,9.920671,1.540150,184.635468
0.6719248,-0.222668,-0.026337,9.914692,9.917227,1.295431,186.745575
0.6739246,-0.217879,-0.019154,9.917087,9.919498,1.263465,185.024078
0.6759244,-0.205908,-0.009577,9.907509,9.909653,1.191897,182.662994
0.6779242,-0.225062,-0.014366,9.914692,9.917256,1.302962,183.652222
0.6799239,-0.232245,-0.040703,9.912297,9.915101,1.362574,189.940567
0.6819236,-0.246610,-0.059857,9.914692,9.917939,1.466204,193.642914
0.6839233,-0.258582,-0.064645,9.926663,9.930241,1.537988,194.036240
0.6859230,-0.284919,-0.067040,9.924269,9.928584,1.689339,193.240524
0.6879228,-0.294496,-0.071828,9.957788,9.962401,1.743609,193.706955
0.6899225,-0.294496,-0.081405,9.953000,9.957688,1.758251,195.452011
0.6919224,-0.289707,-0.083800,9.953000,9.957568,1.735622,196.132843
0.6939221,-0.268159,-0.088588,9.981731,9.985726,1.620758,198.281342
0.6959218,-0.268159,-0.086194,9.981731,9.985704,1.616284,197.818893
0.6979215,-0.258582,-0.095771,9.976943,9.980753,1.583132,200.323135
0.6999213,-0.272947,-0.093377,9.988914,9.993079,1.654221,198.886093
