Keuwl Accelerometer Data File
2021-04-23 02-18-31

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
0.7479061,0.061260,0.099578,1.012136,1.018866,6.589130,58.400333
0.7499059,0.060284,0.100555,1.013113,1.019874,6.601113,59.056698
0.7519057,0.060040,0.100799,1.012380,1.019156,6.610524,59.220211
0.7539055,0.060040,0.101775,1.013357,1.020223,6.651101,59.462452
0.7559053,0.059064,0.102995,1.013845,1.020773,6.679347,60.167469
0.7579050,0.057843,0.103972,1.013601,1.020560,6.694920,60.911148
0.7599047,0.056867,0.104948,1.012625,1.019635,6.722779,61.548489
0.7619044,0.056135,0.104704,1.009208,1.016176,6.713846,61.802883
0.7639042,0.055647,0.105680,1.007499,1.014554,6.760684,62.230553
0.7659039,0.054915,0.109341,1.006035,1.013448,6.934378,63.332726
0.7679037,0.054182,0.108853,1.005547,1.012872,6.894835,63.537815
0.7699035,0.052230,0.109585,1.004082,1.011394,6.893697,64.516846
0.7719032,0.050765,0.107388,1.003350,1.010357,6.751598,64.698624
0.7739029,0.050033,0.106656,1.003350,1.010243,6.696736,64.868370
0.7759026,0.047593,0.107633,1.003594,1.010471,6.688209,66.146095
0.7779024,0.047349,0.105192,1.002130,1.008747,6.566532,65.766724
0.7799021,0.047837,0.105680,1.000909,1.007609,6.610939,65.645836
0.7819018,0.046616,0.104216,1.000909,1.007399,6.507165,65.900711
0.7839017,0.047104,0.103239,0.999689,1.006109,6.476113,65.474457
0.7859014,0.046128,0.099090,0.999201,1.005161,6.242715,65.037209
0.7879011,0.044664,0.097382,0.997981,1.003715,6.127367,65.361603
0.7899008,0.044176,0.096406,0.997736,1.003356,6.066920,65.381432
0.7919006,0.043199,0.095185,0.999933,1.005382,5.967819,65.589264
0.7939003,0.043199,0.092501,1.001153,1.006345,5.822515,64.966560
0.7959000,0.043444,0.092012,1.001886,1.007039,5.799140,64.725731
0.7978998,0.043199,0.088840,1.001642,1.006501,5.632525,64.068024
0.7998996,0.042223,0.087619,1.002618,1.007324,5.540790,64.270859
0.8018993,0.041003,0.087619,1.003838,1.008489,5.504560,64.921974
0.8038990,0.041979,0.086643,1.006523,1.011117,5.463895,64.149483
0.8058988,0.042955,0.085911,1.007743,1.012310,5.444602,63.434948
0.8078985,0.043932,0.085423,1.011404,1.015955,5.425384,62.783886
0.8098982,0.045152,0.084202,1.012625,1.017122,5.390052,61.798374
0.8118979,0.046860,0.084690,1.013845,1.018455,5.453485,61.043625
0.8138978,0.047593,0.085179,1.018238,1.022902,5.473678,60.806194
0.8158975,0.049301,0.085911,1.018482,1.023287,5.554744,60.150051
0.8178974,0.050521,0.085667,1.018238,1.023083,5.578578,59.470295
0.8198972,0.051254,0.084690,1.018482,1.023282,5.551462,58.818207
0.8218969,0.052718,0.084446,1.018238,1.023093,5.583915,58.024399
0.8238966,0.054670,0.085179,1.020190,1.025199,5.665831,57.306282
0.8258964,0.055159,0.085423,1.019458,1.024517,5.695983,57.149090
0.8278961,0.055647,0.086155,1.017018,1.022176,5.758643,57.141891
0.8298959,0.056623,0.088351,1.017506,1.022903,5.888328,57.344841
0.8318956,0.058576,0.087375,1.014577,1.020016,5.919338,56.162453
0.8338954,0.058331,0.087375,1.014821,1.020244,5.910390,56.273018
0.8358952,0.057111,0.087863,1.011648,1.017061,5.914037,56.976131
0.8378950,0.054670,0.088107,1.009452,1.014763,5.864812,58.180454
0.8398948,0.054915,0.089328,1.008475,1.013912,5.936038,58.418705
0.8418945,0.055159,0.091280,1.005791,1.011429,6.052880,58.856350
0.8438942,0.054426,0.091036,1.003594,1.009183,6.032897,59.126686
0.8458941,0.055403,0.092501,0.998957,1.004759,6.160425,59.080730
0.8478940,0.056379,0.094697,0.997248,1.003320,6.306397,59.232090
0.8498939,0.054915,0.094941,0.997981,1.003989,6.271667,59.954647
0.8518937,0.056379,0.095185,0.994564,1.000698,6.347149,59.361416
0.8538935,0.059308,0.095673,0.992855,0.999216,6.468266,58.205307
0.8558934,0.058820,0.096161,0.992123,0.998506,6.482105,58.546913
0.8578933,0.057111,0.097138,0.987242,0.993652,6.511503,59.547039
0.8598931,0.059552,0.097626,0.984801,0.991418,6.623564,58.616810
0.8618931,0.060772,0.098846,0.981384,0.988220,6.743023,58.416183
0.8638930,0.060772,0.102019,0.977479,0.984666,6.926595,59.218006
0.8658929,0.059796,0.101775,0.974306,0.981431,6.907965,59.564487
0.8678929,0.059552,0.102263,0.968693,0.975894,6.964945,59.786095
0.8698928,0.059552,0.105436,0.965520,0.973084,7.148471,60.541595
0.8718928,0.058820,0.106412,0.964300,0.971935,7.186408,61.068275
0.8738927,0.056379,0.107144,0.959662,0.967270,7.190529,62.246841
0.8758926,0.056135,0.107144,0.959662,0.967255,7.183868,62.349152
0.8778924,0.056379,0.106656,0.959662,0.967216,7.165138,62.138889
0.8798924,0.054915,0.106168,0.961371,0.968773,7.087342,62.650124
0.8818923,0.053694,0.106168,0.961615,0.968947,7.052937,63.172127
0.8838923,0.052718,0.106168,0.963079,0.970347,7.016715,63.593227
0.8858923,0.050521,0.105192,0.967472,0.974485,6.877688,64.346031
0.8878922,0.051254,0.104704,0.968693,0.975682,6.862156,63.917767
0.8898922,0.050277,0.104704,0.971622,0.978539,6.816875,64.350311
0.8918922,0.050277,0.103483,0.973574,0.980348,6.739561,64.087250
0.8938922,0.049301,0.103239,0.975527,0.982212,6.688912,64.473595
0.8958922,0.050277,0.104460,0.981628,0.988450,6.735370,64.298096
0.8978921,0.050765,0.104704,0.984313,0.991167,6.742005,64.133644
0.8998922,0.051254,0.105680,0.986021,0.992992,6.792953,64.127151
0.9018921,0.050521,0.107388,0.989682,0.996773,6.838048,64.805145
0.9038921,0.050277,0.107144,0.989194,0.996249,6.822857,64.861763
0.9058920,0.051254,0.107388,0.990903,0.998022,6.847592,64.486130
0.9078919,0.052718,0.106656,0.995052,1.002139,6.818199,63.697777
0.9098919,0.053450,0.106168,0.995784,1.002853,6.807000,63.277111
0.9118918,0.051986,0.105436,1.000909,1.007789,6.698610,63.754139
0.9138917,0.051498,0.103483,1.001886,1.008531,6.581209,63.543156
0.9158917,0.048813,0.101775,1.003838,1.010164,6.415637,64.376862
0.9178916,0.046616,0.097626,1.004082,1.009893,6.149596,64.475525
0.9198915,0.046616,0.096406,1.004814,1.010504,6.083151,64.194176
0.9218915,0.045640,0.092256,1.007743,1.012986,5.831833,63.677986
0.9238914,0.045152,0.091036,1.007255,1.012368,5.760889,63.619576
0.9258913,0.045640,0.089816,1.005791,1.010824,5.720054,63.062504
0.9278912,0.044664,0.088595,1.002374,1.007272,5.652878,63.245853
0.9298910,0.045884,0.087375,1.001397,1.006249,5.628487,62.294254
0.9318908,0.045396,0.086887,0.999201,1.003998,5.603326,62.414200
0.9338907,0.044420,0.087131,0.993587,0.998389,5.621624,62.987335
0.9358906,0.044420,0.087131,0.993587,0.998389,5.621624,62.987335
0.9378905,0.042955,0.087375,0.993343,0.998103,5.598007,63.820343
0.9398904,0.043199,0.087863,0.994808,0.999614,5.620926,63.818192
0.9418903,0.043199,0.088107,0.995296,1.000121,5.630681,63.881069
0.9438901,0.042711,0.090548,0.995296,1.000319,5.744023,64.746841
0.9458899,0.043444,0.091036,1.000421,1.005494,5.757520,64.488968
0.9478897,0.044908,0.092501,1.003350,1.008605,5.851361,64.103973
0.9498897,0.045884,0.092989,1.003106,1.008451,5.901794,63.736504
0.9518895,0.047349,0.093721,1.003594,1.009072,5.972908,63.196712
0.9538893,0.049545,0.094941,1.006523,1.012204,6.073250,62.442154
0.9558891,0.049789,0.093965,1.007743,1.013338,6.023759,62.082218
0.9578890,0.051498,0.094209,1.008475,1.014174,6.077025,61.337566
0.9598888,0.051986,0.095673,1.009940,1.015792,6.153484,61.481785
0.9618886,0.052474,0.097382,1.012380,1.018406,6.235833,61.682121
0.9638883,0.053450,0.096161,1.012380,1.018341,6.202164,60.933052
0.9658881,0.053938,0.095673,1.014577,1.020504,6.178380,60.586758
0.9678879,0.054426,0.094453,1.014821,1.020659,6.131206,60.048275
0.9698877,0.053450,0.092012,1.013113,1.018686,5.996002,59.847618
0.9718875,0.053694,0.092989,1.011648,1.017331,6.058740,59.996670
0.9738873,0.053206,0.093477,1.012136,1.017835,6.066015,60.351875
0.9758870,0.050277,0.093233,1.012380,1.017907,5.973138,61.663479
0.9778867,0.047593,0.092501,1.013357,1.018682,5.861168,62.773640
0.9798865,0.047593,0.091768,1.013845,1.019102,5.821977,62.587975
0.9818862,0.046616,0.092989,1.014333,1.019652,5.855179,63.374828
0.9838859,0.046128,0.092745,1.014821,1.020094,5.828000,63.555698
0.9858857,0.046128,0.093477,1.016285,1.021617,5.856217,63.734924
0.9878855,0.047593,0.095673,1.016529,1.022130,6.000838,63.551998
0.9898853,0.047349,0.096161,1.016285,1.021922,6.020667,63.785023
0.9918850,0.047593,0.096894,1.016285,1.022003,6.063300,63.840473
0.9938847,0.049545,0.098114,1.015553,1.021484,6.177078,63.207359
0.9958845,0.049545,0.099578,1.015065,1.021140,6.253070,63.547401
0.9978842,0.049057,0.100067,1.013357,1.019466,6.275949,63.883877
0.9998839,0.048813,0.101287,1.011648,1.017877,6.341896,64.269295
1.0018836,0.049301,0.102995,1.011160,1.017587,6.442903,64.420822
1.0038835,0.050521,0.102507,1.008719,1.015172,6.463626,63.763287
1.0058831,0.050521,0.102507,1.008231,1.014687,6.466720,63.763287
1.0078828,0.051010,0.105192,1.007987,1.014744,6.615684,64.130379
1.0098826,0.050765,0.107633,1.007987,1.014988,6.733243,64.748840
1.0118823,0.050521,0.108365,1.008231,1.015296,6.762947,65.004303
1.0138820,0.050277,0.109097,1.007255,1.014393,6.800975,65.257385
1.0158818,0.049057,0.109585,1.005058,1.012205,6.812299,65.883774
1.0178815,0.050277,0.109097,1.004814,1.011969,6.817307,65.257385
1.0198814,0.051010,0.108609,1.004570,1.011711,6.811407,64.842300
1.0218811,0.050765,0.107388,1.003594,1.010599,6.749971,64.698624
1.0238808,0.048813,0.107388,1.001642,1.008564,6.716679,65.556046
1.0258806,0.048325,0.107388,1.001153,1.008055,6.708586,65.772255
1.0278803,0.047837,0.108121,1.000177,1.007141,6.741627,66.133583
1.0298799,0.046372,0.107388,0.999201,1.006024,6.676998,66.644432
1.0318797,0.045396,0.106168,0.998225,1.004881,6.598171,66.849113
1.0338795,0.043444,0.106168,0.997248,1.003824,6.561872,67.745850
1.0358793,0.042711,0.107144,0.995784,1.002442,6.607259,68.266129
1.0378790,0.043444,0.107877,0.994564,1.001340,6.669357,68.064613
1.0398787,0.043688,0.110317,0.992855,0.999920,6.814890,68.395554
1.0418785,0.043444,0.112026,0.993099,1.000342,6.898674,68.803726
1.0438782,0.043199,0.113246,0.994808,1.002164,6.946587,69.119873
1.0458779,0.044176,0.113002,0.996028,1.003391,6.945232,68.648041
1.0478776,0.043199,0.113246,0.997248,1.004587,6.929766,69.119873
1.0498774,0.042223,0.113490,0.997981,1.005300,6.918180,69.592636
1.0518771,0.043199,0.115443,0.998957,1.006533,7.034165,69.483788
1.0538769,0.044664,0.116175,1.000665,1.008376,7.090164,68.970558
1.0558766,0.044908,0.116663,1.001886,1.009654,7.112182,68.946426
1.0578763,0.046616,0.116663,0.999689,1.007552,7.162838,68.219261
1.0598761,0.047837,0.117639,0.998225,1.006270,7.250198,67.871422
1.0618758,0.049057,0.116907,0.997492,1.005517,7.243511,67.235901
1.0638757,0.048325,0.118127,0.998713,1.006835,7.282625,67.750977
1.0658754,0.047593,0.117395,0.998957,1.006956,7.226970,67.932098
1.0678751,0.045640,0.117151,1.001397,1.009259,7.156124,68.714943
1.0698749,0.045152,0.118127,0.999201,1.007172,7.213221,69.081573
1.0718746,0.043199,0.118371,0.999445,1.007357,7.185834,69.950523
1.0738744,0.041735,0.121788,1.003106,1.011334,7.313488,71.084160
1.0758741,0.041003,0.122276,1.004082,1.012331,7.319200,71.462189
1.0778737,0.040515,0.123985,1.004814,1.013245,7.396295,71.904076
1.0798737,0.040027,0.126426,1.005547,1.014253,7.512747,72.432091
1.0818734,0.039294,0.127646,1.006279,1.015103,7.560344,72.889572
1.0838732,0.038562,0.129598,1.010184,1.019193,7.623751,73.429535
1.0858729,0.035878,0.129842,1.010672,1.019610,7.591971,74.553688
1.0878726,0.034413,0.129354,1.010672,1.019497,7.544364,75.102234
1.0898722,0.034657,0.127158,1.008963,1.017535,7.442128,74.754189
1.0918720,0.032461,0.126670,1.008719,1.017160,7.386207,75.626572
1.0938717,0.032949,0.124717,1.009940,1.018144,7.278799,75.201256
1.0958716,0.031240,0.122520,1.011892,1.019761,7.122490,75.695518
1.0978713,0.031972,0.123253,1.011404,1.019388,7.175562,75.457672
1.0998710,0.033681,0.122520,1.008963,1.016933,7.177858,74.629059
1.1018708,0.034657,0.122520,1.006767,1.014787,7.207997,74.205460
1.1038705,0.035389,0.122520,1.006523,1.014570,7.221050,73.888924
1.1058702,0.034169,0.120568,1.007255,1.015021,7.091962,74.177231
1.1078699,0.035389,0.120080,1.010184,1.017911,7.064331,73.578941
1.1098697,0.035389,0.120568,1.009940,1.017727,7.092211,73.641861
1.1118696,0.035389,0.120812,1.009696,1.017513,7.106966,73.673149
1.1138693,0.034901,0.122032,1.009696,1.017642,7.164864,74.039467
1.1158690,0.035145,0.123253,1.009452,1.017555,7.235842,74.084579
1.1178688,0.037342,0.125449,1.009208,1.017660,7.389713,73.423553
1.1198684,0.037830,0.125449,1.008719,1.017194,7.401121,73.218979
1.1218681,0.038318,0.125449,1.009696,1.018180,7.401943,73.014839
1.1238679,0.041003,0.127158,1.007743,1.016561,7.552163,72.127731
1.1258676,0.042467,0.127158,1.005791,1.014686,7.592178,71.532066
1.1278675,0.046128,0.129598,1.003838,1.013220,7.803032,70.407715
1.1298672,0.046616,0.129598,1.003106,1.012517,7.817859,70.216408
1.1318668,0.047837,0.130331,1.003838,1.013393,7.874122,69.844788
1.1338665,0.049301,0.128622,1.005058,1.014454,7.803988,69.028084
1.1358663,0.048813,0.127890,1.006279,1.015547,7.746686,69.109177
1.1378661,0.050033,0.130331,1.008963,1.018576,7.877661,68.998444
1.1398659,0.049545,0.127158,1.013601,1.022746,7.668079,68.712357
1.1418657,0.049545,0.126426,1.014821,1.023865,7.621150,68.600189
1.1438655,0.050033,0.126670,1.017262,1.026338,7.625501,68.446457
1.1458652,0.051254,0.127646,1.022875,1.032082,7.658936,68.123077
1.1478649,0.050765,0.127402,1.024828,1.033963,7.622077,68.274330
1.1498647,0.048569,0.126670,1.026780,1.035703,7.526525,69.021690
1.1518644,0.048081,0.125693,1.027268,1.036046,7.463428,69.066933
1.1538641,0.048081,0.128134,1.028977,1.038038,7.576057,69.431999
1.1558639,0.045396,0.127158,1.029953,1.038765,7.468421,70.353142
1.1578636,0.044908,0.126181,1.030929,1.039593,7.402208,70.409386
1.1598634,0.042955,0.125937,1.031662,1.040207,7.349323,71.166245
1.1618631,0.040515,0.126181,1.033858,1.042317,7.304657,72.199051
1.1638628,0.039538,0.125937,1.034346,1.042735,7.272516,72.570137
1.1658627,0.037342,0.126181,1.032638,1.040988,7.262203,73.514511
1.1678624,0.036610,0.125449,1.031417,1.039663,7.220968,73.731232
1.1698620,0.036854,0.127402,1.032150,1.040636,7.322068,73.866325
1.1718618,0.037342,0.129354,1.030929,1.039684,7.440546,73.897667
1.1738616,0.036854,0.130086,1.028245,1.037096,7.490957,74.182465
1.1758614,0.036366,0.131063,1.027268,1.036234,7.542309,74.492401
1.1778611,0.035145,0.132039,1.024096,1.033170,7.599618,75.094955
1.1798608,0.034413,0.132283,1.024828,1.033903,7.596958,75.417862
1.1818604,0.035389,0.133992,1.024096,1.033430,7.706757,75.205078
1.1838602,0.035633,0.135212,1.022143,1.031663,7.789689,75.236076
1.1858599,0.035878,0.138629,1.018726,1.028741,8.001307,75.490051
1.1878597,0.034657,0.139361,1.017018,1.027106,8.037170,76.034607
1.1898595,0.034413,0.140337,1.015553,1.025781,8.097813,76.221947
1.1918592,0.033925,0.143022,1.012625,1.023237,8.259254,76.655983
1.1938589,0.033193,0.143022,1.010916,1.021523,8.263747,76.933998
1.1958586,0.032705,0.144242,1.010672,1.021437,8.325650,77.225067
1.1978585,0.034169,0.143998,1.007987,1.018794,8.352706,76.651276
1.1998582,0.036122,0.143754,1.004082,1.014964,8.397396,75.895111
1.2018579,0.036610,0.142534,1.004082,1.014809,8.338047,75.595001
1.2038577,0.036122,0.141313,1.002130,1.012689,8.281051,75.661469
1.2058574,0.037342,0.141313,1.000909,1.011525,8.308250,75.198006
1.2078571,0.039294,0.140581,0.999933,1.010531,8.305319,74.383583
1.2098569,0.038562,0.138385,0.999933,1.010200,8.175556,74.428993
1.2118566,0.039294,0.137408,1.001397,1.011544,8.122213,74.041161
1.2138563,0.040271,0.138141,1.004814,1.015065,8.149410,73.747574
1.2158561,0.041491,0.134968,1.009452,1.019279,7.962819,72.911835
1.2178558,0.041247,0.133503,1.011892,1.021494,7.862123,72.831047
1.2198555,0.042467,0.134236,1.016529,1.026233,7.885506,72.444527
1.2218554,0.043199,0.133015,1.019458,1.029006,7.811328,72.007721
1.2238551,0.045396,0.131063,1.025072,1.034413,7.705840,70.895515
1.2258550,0.045884,0.128866,1.030929,1.039965,7.558241,70.401192
1.2278547,0.047593,0.128378,1.033126,1.042159,7.549174,69.659126
1.2298543,0.049057,0.126914,1.039960,1.048823,7.454089,68.866562
1.2318541,0.050521,0.124717,1.045329,1.053954,7.335106,67.947716
1.2338538,0.050521,0.123497,1.049966,1.058411,7.242400,67.750977
1.2358537,0.051254,0.123009,1.051675,1.060084,7.221566,67.380135
1.2384501,0.052474,0.122032,1.052651,1.060999,7.192220,66.732292
1.2404498,0.051742,0.121544,1.058020,1.066235,7.116842,66.940407
1.2424495,0.049301,0.122276,1.063634,1.071774,7.065997,68.041023
1.2444493,0.050521,0.122520,1.066563,1.074765,7.083133,67.591171
1.2464490,0.052230,0.123009,1.068515,1.076840,7.128878,66.993767
1.2484487,0.051742,0.124229,1.073152,1.081557,7.147593,67.388130
1.2504485,0.051986,0.125205,1.073885,1.082408,7.195029,67.451546
1.2524482,0.053206,0.124473,1.074129,1.082625,7.182858,66.855667
1.2544479,0.053694,0.125693,1.072908,1.081580,7.260014,66.868584
1.2564477,0.055159,0.125449,1.070956,1.079688,7.291941,66.265450
1.2584474,0.053694,0.125449,1.067539,1.076225,7.284296,66.828323
1.2604471,0.053938,0.125205,1.066075,1.074756,7.287419,66.693657
1.2624470,0.054426,0.127158,1.061926,1.070895,7.420979,66.827965
1.2644467,0.055647,0.129354,1.058020,1.067350,7.581132,66.723167
1.2664464,0.055891,0.129354,1.056556,1.065911,7.596700,66.632011
1.2684462,0.056623,0.129842,1.050454,1.059962,7.679868,66.438454
1.2704459,0.056135,0.132039,1.046794,1.056580,7.804466,66.967781
1.2724457,0.054915,0.131551,1.044353,1.054037,7.772739,67.342407
1.2744454,0.054670,0.132039,1.041424,1.051184,7.813615,67.508095
1.2764452,0.055159,0.131307,1.041424,1.051117,7.787245,67.213974
1.2784448,0.055159,0.131551,1.037031,1.046796,7.832057,67.251938
1.2804445,0.051986,0.132039,1.035567,1.045244,7.802680,68.509674
1.2824442,0.051010,0.132527,1.035323,1.045016,7.809997,68.948349
1.2844441,0.048081,0.133503,1.033370,1.043067,7.818687,70.193703
1.2864438,0.045884,0.133259,1.031906,1.041486,7.777333,71.000267
1.2884436,0.044664,0.133992,1.030929,1.040559,7.801070,71.565048
1.2904432,0.043688,0.133015,1.029709,1.039183,7.742835,71.817734
1.2924429,0.044176,0.132771,1.028000,1.037480,7.751271,71.596657
1.2944428,0.042955,0.133015,1.027024,1.036493,7.750410,72.102875
1.2964425,0.041979,0.133503,1.027024,1.036515,7.759597,72.544640
1.2984422,0.041979,0.133992,1.027024,1.036578,7.785152,72.604385
1.3004420,0.041979,0.134236,1.028000,1.037577,7.790571,72.634117
1.3024417,0.042711,0.135212,1.029953,1.039668,7.838845,72.469482
1.3044416,0.044176,0.135456,1.031662,1.041453,7.863096,71.937500
1.3064413,0.045396,0.136920,1.031173,1.041214,7.963386,71.657021
1.3084410,0.044420,0.139605,1.033126,1.043461,8.070978,72.349876
1.3104408,0.044420,0.139117,1.034102,1.044363,8.038197,72.291809
1.3124405,0.044176,0.141558,1.031417,1.042023,8.181534,72.668480
1.3144404,0.043444,0.142290,1.028977,1.039676,8.227051,73.021660
1.3164402,0.041247,0.145219,1.024584,1.035645,8.381690,74.143669
1.3184401,0.038562,0.147415,1.023851,1.035128,8.464966,75.340515
1.3204398,0.036366,0.147659,1.021899,1.033152,8.464223,76.164482
1.3224396,0.035878,0.149368,1.019946,1.031450,8.565042,76.493645
1.3244393,0.032949,0.150344,1.017018,1.028598,8.605648,77.638725
1.3264391,0.031240,0.150588,1.016041,1.027615,8.607291,78.279930
1.3284389,0.030264,0.151808,1.014333,1.026076,8.676860,78.725502
1.3304386,0.030508,0.152052,1.013113,1.024913,8.702990,78.654701
1.3324385,0.031484,0.151320,1.009208,1.020975,8.707210,78.246475
1.3344382,0.030020,0.150832,1.009208,1.020858,8.664469,78.743568
1.3364379,0.030508,0.148879,1.008475,1.019862,8.569787,78.419380
1.3384377,0.029288,0.144730,1.006523,1.017297,8.346168,78.560059
1.3404374,0.030020,0.143754,1.003350,1.014040,8.326947,78.204521
1.3424373,0.030264,0.143022,1.003350,1.013944,8.289677,78.052223
1.3444371,0.030996,0.140337,1.002374,1.012625,8.159426,77.545067
1.3464369,0.031484,0.139361,1.002618,1.012746,8.110023,77.269485
1.3484367,0.032217,0.138873,1.001886,1.011977,8.098370,76.939217
1.3504364,0.032949,0.135212,1.002130,1.011747,7.906264,76.304947
1.3524362,0.032949,0.134480,1.003594,1.013100,7.855029,76.233208
1.3544359,0.032949,0.132283,1.011892,1.021034,7.672812,76.013512
1.3564357,0.034169,0.131307,1.014333,1.023367,7.618781,75.413811
1.3584354,0.035145,0.130331,1.018482,1.027388,7.549798,74.908424
1.3604352,0.035878,0.129354,1.025560,1.034308,7.457142,74.498192
1.3624350,0.036366,0.129110,1.031906,1.040587,7.406157,74.269409
1.3644347,0.036854,0.128378,1.033126,1.041724,7.366363,73.982697
1.3664346,0.038562,0.126426,1.034102,1.042515,7.283892,73.037285
1.3684343,0.039783,0.126426,1.035078,1.043529,7.296756,72.532684
1.3704340,0.040759,0.126181,1.036299,1.044748,7.291726,72.098640
1.3724338,0.042223,0.123985,1.039472,1.047691,7.181602,71.193665
1.3744334,0.042711,0.124229,1.040204,1.048466,7.197728,71.026443
1.3764331,0.042711,0.121788,1.044597,1.052539,7.043223,70.674164
1.3784330,0.043444,0.117883,1.049234,1.056729,6.828001,69.769646
