ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Accuracy ( m),Time since start in ms 
0.03352,0.0838,9.876384,-0.001422,-0.001728,2.5E-05,29.28,-20.94,-6.12,234.1693,-0.4314,-0.2127,55.814102,37.500412,208.2,20.585,1671
0.047885,0.076617,9.869201,0.001021,-0.002949,-0.002418,29.28,-20.94,-6.12,234.1693,-0.4314,-0.2127,55.814102,37.500412,208.2,20.585,1681
0.052674,0.079011,9.852441,-0.0002,0.000716,-0.003029,29.52,-20.76,-5.52,234.1693,-0.4314,-0.2127,55.814102,37.500412,208.2,20.585,1691
0.052674,0.079011,9.852441,0.001021,0.000105,0.000636,29.52,-20.76,-5.52,234.1693,-0.4314,-0.2127,55.814102,37.500412,208.2,20.585,1701
0.028731,0.06704,9.823709,-0.001422,0.001327,0.001247,29.82,-20.58,-5.46,235.0717,-0.43,-0.2052,55.814102,37.500412,208.2,20.585,1711
0.040703,0.076617,9.835681,0.002854,-0.001117,-0.001197,29.82,-20.58,-5.46,235.0717,-0.43,-0.2052,55.814102,37.500412,208.2,20.585,1720
0.055068,0.076617,9.847652,0.001021,-0.001728,-0.000586,29.7,-20.52,-5.94,235.0717,-0.43,-0.2052,55.814102,37.500412,208.2,20.585,1731
0.057463,0.074223,9.862018,0.001021,-0.000506,2.5E-05,29.7,-20.52,-5.94,235.0717,-0.43,-0.2052,55.814102,37.500412,208.2,20.585,1741
0.057463,0.074223,9.862018,-0.001422,0.001327,-0.001808,29.1,-21.18,-6.12,234.1684,-0.43,-0.2057,55.814102,37.500412,208.2,20.585,1751
0.028731,0.098165,9.857229,-0.000811,0.000105,-0.001808,29.1,-21.18,-6.12,234.1684,-0.43,-0.2057,55.814102,37.500412,208.2,20.585,1760
0.045491,0.074223,9.835681,-0.001422,0.000716,-0.000586,29.04,-21.48,-5.7,234.1684,-0.43,-0.2057,55.814102,37.500412,208.2,20.585,1770
0.01676,0.064645,9.828498,-0.000811,-0.002338,-0.002418,29.28,-21.3,-6.36,234.1684,-0.43,-0.2057,55.814102,37.500412,208.2,20.585,1781
0.01676,0.064645,9.828498,-0.0002,-0.002338,2.5E-05,29.28,-21.3,-6.36,234.1684,-0.43,-0.2057,55.814102,37.500412,208.2,20.585,1791
0.031126,0.081405,9.838076,0.001632,-0.001728,-0.000586,30.12,-20.7,-6,235.0863,-0.4333,-0.2199,55.814102,37.500412,208.2,20.585,1801
0.028731,0.074223,9.857229,0.001632,-0.001728,-0.000586,30.12,-20.7,-6,235.0863,-0.4333,-0.2199,55.814102,37.500412,208.2,20.585,1811
0.035914,0.079011,9.871595,0.001632,-0.002949,2.5E-05,29.88,-20.4,-5.4,235.0863,-0.4333,-0.2199,55.814102,37.500412,208.2,20.585,1821
0.035914,0.079011,9.871595,-0.000811,0.000105,0.001247,29.88,-20.4,-5.4,235.0863,-0.4333,-0.2199,55.814102,37.500412,208.2,20.585,1831
0.052674,0.076617,9.869201,0.001021,0.000105,2.5E-05,29.94,-20.7,-5.22,235.0725,-0.4313,-0.2146,55.814102,37.500412,208.2,20.585,1841
0.043097,0.081405,9.859624,-0.000811,0.001938,-0.001808,29.94,-20.7,-5.22,235.0725,-0.4313,-0.2146,55.814102,37.500412,208.2,20.585,1851
0.045491,0.081405,9.842864,-0.0002,0.001938,0.000636,29.76,-20.76,-5.34,235.0725,-0.4313,-0.2146,55.814102,37.500412,208.2,20.585,1861
0.045491,0.081405,9.842864,-0.0002,0.000105,0.001247,29.76,-20.76,-5.34,235.0725,-0.4313,-0.2146,55.814102,37.500412,208.2,20.585,1870
0.052674,0.069434,9.871595,0.001021,0.001938,-0.000586,29.46,-20.88,-5.94,234.1694,-0.4309,-0.2147,55.814102,37.500412,208.2,20.585,1881
0.01676,0.074223,9.857229,-0.001422,-0.000506,0.000636,29.46,-20.88,-5.94,234.1694,-0.4309,-0.2147,55.814102,37.500412,208.2,20.585,1890
0.05028,0.071828,9.857229,0.001021,-0.001728,-0.000586,29.94,-21.12,-5.64,234.1694,-0.4309,-0.2147,55.814102,37.500412,208.2,20.585,1901
0.035914,0.069434,9.854836,0.001021,-0.001728,-0.000586,29.94,-21.12,-5.64,234.1694,-0.4309,-0.2147,55.814102,37.500412,208.2,20.585,1910
0.057463,0.074223,9.862018,-0.001422,-0.001728,0.001247,30.24,-21,-5.16,235.0721,-0.4289,-0.2117,55.814102,37.500412,208.2,20.585,1921
0.057463,0.074223,9.862018,-0.000811,-0.001117,2.5E-05,30,-20.64,-5.34,235.0721,-0.4289,-0.2117,55.814102,37.500412,208.2,20.585,1930
0.043097,0.069434,9.869201,-0.001422,0.001938,-0.001808,30,-20.64,-5.34,235.0721,-0.4289,-0.2117,55.814102,37.500412,208.2,20.585,1941
0.038308,0.079011,9.967366,0.002243,0.000716,-0.001197,30.18,-20.76,-5.22,235.0721,-0.4289,-0.2117,55.814102,37.500412,208.2,20.585,1950
0.038308,0.079011,9.967366,0.001021,0.000105,0.001247,30.18,-20.76,-5.22,235.0721,-0.4289,-0.2117,55.814102,37.500412,208.2,20.585,1961
0.014366,0.076617,9.672871,0.001632,0.000105,-0.001197,30,-20.94,-4.86,235.0713,-0.4252,-0.2064,55.814102,37.500412,208.2,20.585,1970
0.01676,0.059857,9.900327,-0.002033,0.000716,-0.000586,30.06,-21.42,-4.92,235.0713,-0.4252,-0.2064,55.814102,37.500412,208.2,20.585,1981
0.01676,0.059857,9.900327,-0.002033,0.001327,-0.001197,30.06,-21.42,-4.92,235.0713,-0.4252,-0.2064,55.814102,37.500412,208.2,20.585,1991
0.03352,0.079011,9.871595,0.001021,0.003159,0.001858,30.12,-21.18,-5.1,235.0713,-0.4252,-0.2064,55.814102,37.500412,208.2,20.585,2001
0.052674,0.098165,9.842864,0.001021,0.003159,0.001858,30.12,-21.18,-5.1,235.0713,-0.4252,-0.2064,55.814102,37.500412,208.2,20.585,2011
0.062251,0.088588,9.850046,-0.0002,-0.001728,0.000636,30.36,-20.46,-5.16,236.3736,-0.423,-0.1994,55.814102,37.500412,208.2,20.585,2020
0.062251,0.088588,9.850046,0.001632,0.000716,2.5E-05,30.18,-20.64,-4.68,236.3736,-0.423,-0.1994,55.814102,37.500412,208.2,20.585,2031
0.071828,0.081405,9.854836,-0.002644,-0.000506,-0.001197,30.18,-20.64,-4.68,236.3736,-0.423,-0.1994,55.814102,37.500412,208.2,20.585,2041
0.052674,0.076617,9.830893,-0.001422,0.001938,-0.000586,30.24,-20.76,-5.16,236.3736,-0.423,-0.1994,55.814102,37.500412,208.2,20.585,2050
0.045491,0.086194,9.850046,0.001632,-0.001728,0.000636,30.24,-20.76,-5.16,236.3736,-0.423,-0.1994,55.814102,37.500412,208.2,20.585,2062
0.064645,0.071828,9.833286,-0.001422,0.001327,-0.001808,30.18,-21.06,-5.82,235.0834,-0.4247,-0.2004,55.814102,37.500412,208.2,20.585,2070
0.064645,0.071828,9.833286,-0.0002,0.001327,0.002469,30.18,-21.06,-5.82,235.0834,-0.4247,-0.2004,55.814102,37.500412,208.2,20.585,2081
0.059857,0.093377,9.838076,-0.000811,0.000105,0.000636,29.7,-21.6,-5.52,235.0834,-0.4247,-0.2004,55.814102,37.500412,208.2,20.585,2091
0.031126,0.088588,9.771035,0.000411,0.001938,0.000636,29.7,-21.6,-5.52,235.0834,-0.4247,-0.2004,55.814102,37.500412,208.2,20.585,2101
0.009577,0.064645,9.842864,0.000411,0.001938,0.000636,29.88,-21.66,-5.52,233.8217,-0.4281,-0.2128,55.814102,37.500412,208.2,20.585,2111
0.004789,0.076617,9.854836,-0.000811,-0.002338,-0.001197,29.88,-21.66,-5.52,233.8217,-0.4281,-0.2128,55.814102,37.500412,208.2,20.585,2121
0.004789,0.076617,9.854836,0.000411,0.000105,0.001247,29.94,-21.24,-5.76,233.8217,-0.4281,-0.2128,55.814102,37.500412,208.2,20.585,2131
0.019154,0.090982,9.833286,0.000411,0.001327,0.003079,29.94,-21.24,-5.76,233.8217,-0.4281,-0.2128,55.814102,37.500412,208.2,20.585,2140
0.040703,0.090982,9.838076,0.000411,0.000105,-0.000586,30.3,-21.36,-5.58,235.0838,-0.4257,-0.2032,55.814102,37.500412,208.2,20.585,2151
0.059857,0.071828,9.835681,-0.0002,0.000716,-0.001808,30.3,-21.36,-5.58,235.0838,-0.4257,-0.2032,55.814102,37.500412,208.2,20.585,2160
0.06704,0.069434,9.835681,-0.0002,-0.001117,-0.002418,31.2,-21.3,-5.46,235.0838,-0.4257,-0.2032,55.814102,37.500412,208.2,20.585,2171
0.06704,0.069434,9.835681,-0.0002,-0.001117,-0.002418,31.2,-21.3,-5.46,235.0838,-0.4257,-0.2032,55.814102,37.500412,208.2,20.585,2180
0.062251,0.074223,9.814133,-0.000811,0.001327,-0.000586,31.86,-21.36,-5.76,235.0838,-0.4257,-0.2032,55.814102,37.500412,208.2,20.585,2191
0.071828,0.074223,9.847652,0.001021,0.001938,0.003079,32.22,-21.24,-5.94,236.7976,-0.4268,-0.1972,55.814102,37.500412,208.2,20.585,2200
0.071828,0.074223,9.847652,-0.000811,0.000105,0.001247,32.22,-21.24,-5.94,236.7976,-0.4268,-0.1972,55.814102,37.500412,208.2,20.585,2211
0.01676,0.059857,9.847652,-0.000811,-0.001728,-0.002418,31.86,-21.48,-5.04,236.7976,-0.4268,-0.1972,55.814102,37.500412,208.2,20.585,2220
0.011971,0.064645,9.869201,-0.002033,0.000105,0.001247,31.86,-21.48,-5.04,236.7976,-0.4268,-0.1972,55.814102,37.500412,208.2,20.585,2231
0.03352,0.071828,9.873989,0.001632,-0.002338,-0.000586,32.46,-22.2,-4.92,235.5523,-0.4275,-0.2195,55.814102,37.500412,208.2,20.585,2241
0.03352,0.071828,9.873989,0.001632,-0.001117,-0.001808,32.46,-22.2,-4.92,235.5523,-0.4275,-0.2195,55.814102,37.500412,208.2,20.585,2250
0.043097,0.088588,9.873989,0.000411,0.001938,0.001858,32.46,-23.16,-4.98,235.5523,-0.4275,-0.2195,55.814102,37.500412,208.2,20.585,2261
0.023943,0.074223,9.876384,0.000411,0.000716,-0.002418,32.46,-23.16,-4.98,235.5523,-0.4275,-0.2195,55.814102,37.500412,208.2,20.585,2271
0.045491,0.071828,9.840469,-0.000811,-0.001117,2.5E-05,32.88,-22.56,-5.28,235.1832,-0.422,-0.2257,55.814102,37.500412,208.2,20.585,2281
0.045491,0.071828,9.840469,-0.000811,0.000716,-0.001808,32.88,-22.56,-5.28,235.1832,-0.422,-0.2257,55.814102,37.500412,208.2,20.585,2291
0.028731,0.069434,9.823709,-0.0002,-0.002338,2.5E-05,34.62,-22.8,-5.28,235.1832,-0.422,-0.2257,55.814102,37.500412,208.2,20.585,2300
0.038308,0.0838,9.835681,-0.0002,-0.002338,2.5E-05,34.62,-22.8,-5.28,235.1832,-0.422,-0.2257,55.814102,37.500412,208.2,20.585,2311
0.059857,0.0838,9.864412,-0.001422,0.001327,0.001858,35.82,-23.88,-5.16,236.3645,-0.429,-0.2165,55.814102,37.500412,208.2,20.585,2320
0.055068,0.095771,9.869201,-0.003255,0.000716,-0.002418,36.36,-24.72,-4.5,236.3645,-0.429,-0.2165,55.814102,37.500412,208.2,20.585,2331
0.055068,0.095771,9.869201,0.000411,-0.000506,0.000636,36.36,-24.72,-4.5,236.3645,-0.429,-0.2165,55.814102,37.500412,208.2,20.585,2340
0.043097,0.090982,9.840469,-0.001422,0.000716,-0.000586,37.98,-25.44,-3.42,236.3645,-0.429,-0.2165,55.814102,37.500412,208.2,20.585,2351
0.047885,0.076617,9.847652,0.001632,-0.001117,-0.001808,37.98,-25.44,-3.42,236.3645,-0.429,-0.2165,55.814102,37.500412,208.2,20.585,2363
0.045491,0.081405,9.847652,0.001021,-0.000506,0.004301,39.6,-26.28,-2.64,237.0061,-0.437,-0.2198,55.814102,37.500412,208.2,20.585,2371
0.01676,0.081405,9.857229,0.000411,-0.001117,0.000636,40.32,-26.58,-1.74,237.0061,-0.437,-0.2198,55.814102,37.500412,208.2,20.585,2381
0.01676,0.081405,9.857229,-0.000811,-0.000506,2.5E-05,40.32,-26.58,-1.74,237.0061,-0.437,-0.2198,55.814102,37.500412,208.2,20.585,2391
0.031126,0.062251,9.857229,-0.000811,-0.002338,-0.000586,42.3,-28.14,0.18,237.0061,-0.437,-0.2198,55.814102,37.500412,208.2,20.585,2401
0.028731,0.064645,9.821315,-0.000811,-0.002338,-0.000586,42.3,-28.14,0.18,237.0061,-0.437,-0.2198,55.814102,37.500412,208.2,20.585,2411
0.035914,0.071828,9.838076,0.001632,-0.001117,0.001858,44.52,-29.16,3.3,237.1719,-0.4441,-0.2296,55.814102,37.500412,208.2,20.585,2421
0.035914,0.071828,9.838076,-0.001422,-0.001117,-0.003029,46.2,-29.58,5.22,237.1719,-0.4441,-0.2296,55.814102,37.500412,208.2,20.585,2431
0.035914,0.081405,9.830893,-0.001422,-0.002338,-0.000586,46.2,-29.58,5.22,237.1719,-0.4441,-0.2296,55.814102,37.500412,208.2,20.585,2440
0.040703,0.064645,9.842864,0.002243,-0.000506,-0.000586,48.06,-30.36,9.18,237.1719,-0.4441,-0.2296,55.814102,37.500412,208.2,20.585,2451
0.019154,0.076617,9.833286,0.002243,0.000716,-0.001808,48.06,-30.36,9.18,237.1719,-0.4441,-0.2296,55.814102,37.500412,208.2,20.585,2460
0.019154,0.076617,9.833286,0.000411,0.002549,0.001247,50.04,-29.46,13.8,239.7651,-0.4405,-0.2314,55.814102,37.500412,208.2,20.585,2471
0.040703,0.090982,9.840469,0.000411,0.000716,-0.003029,51.18,-28.2,15.48,239.7651,-0.4405,-0.2314,55.814102,37.500412,208.2,20.585,2480
0.035914,0.062251,9.847652,0.000411,0.000105,0.001858,51.18,-28.2,15.48,239.7651,-0.4405,-0.2314,55.814102,37.500412,208.2,20.585,2491
0.03352,0.069434,9.850046,-0.000811,-0.001728,2.5E-05,53.52,-25.98,18.72,239.7651,-0.4405,-0.2314,55.814102,37.500412,208.2,20.585,2500
0.052674,0.0838,9.842864,0.000411,0.000105,-0.001197,53.52,-25.98,18.72,239.7651,-0.4405,-0.2314,55.814102,37.500412,208.2,20.585,2511
0.052674,0.0838,9.842864,0.000411,0.000105,-0.001197,54.72,-24.06,22.44,246.2424,-0.4425,-0.226,55.814102,37.500412,208.2,20.585,2520
0.045491,0.06704,9.816526,0.002854,-0.001728,0.002469,54.72,-24.06,22.44,246.2424,-0.4425,-0.226,55.814102,37.500412,208.2,20.585,2531
0.052674,0.076617,9.852441,0.001021,0.001327,2.5E-05,56.4,-22.02,24.12,246.2424,-0.4425,-0.226,55.814102,37.500412,208.2,20.585,2541
0.038308,0.064645,9.814133,-0.0002,0.000105,0.000636,56.28,-20.46,24.6,246.2424,-0.4425,-0.226,55.814102,37.500412,208.2,20.585,2550
0.038308,0.064645,9.814133,-0.000811,0.000105,-0.001808,56.28,-20.46,24.6,246.2424,-0.4425,-0.226,55.814102,37.500412,208.2,20.585,2561
0.035914,0.088588,9.835681,0.000411,0.000105,0.001858,57.96,-17.16,25.14,253.4608,-0.4423,-0.2253,55.814102,37.500412,208.2,20.585,2571
0.023943,0.059857,9.828498,-0.004476,0.002549,-0.002418,57.96,-17.16,25.14,253.4608,-0.4423,-0.2253,55.814102,37.500412,208.2,20.585,2581
0.038308,0.069434,9.866806,-0.000811,0.002549,2.5E-05,60.48,-14.04,24.72,253.4608,-0.4423,-0.2253,55.814102,37.500412,208.2,20.585,2591
0.038308,0.069434,9.866806,-0.002033,-0.000506,-0.000586,60.48,-14.04,24.72,253.4608,-0.4423,-0.2253,55.814102,37.500412,208.2,20.585,2602
0.05028,0.06704,9.811738,0.002854,0.004381,-0.000586,62.34,-11.28,23.22,259.7665,-0.4372,-0.2203,55.814102,37.500412,208.2,20.585,2611
0.031126,0.088588,9.842864,-0.002033,-0.001728,0.001247,62.34,-11.28,23.22,259.7665,-0.4372,-0.2203,55.814102,37.500412,208.2,20.585,2621
0.045491,0.0838,9.840469,0.004687,0.001327,-0.001197,64.32,-8.94,20.1,259.7665,-0.4372,-0.2203,55.814102,37.500412,208.2,20.585,2631
0.035914,0.090982,9.842864,-0.001422,-0.000506,0.001247,64.32,-8.94,20.1,259.7665,-0.4372,-0.2203,55.814102,37.500412,208.2,20.585,2640
0.035914,0.090982,9.842864,0.002243,-0.001117,-0.001808,16.5,4.5,8.46,286.2292,-0.4284,-0.2153,55.814102,37.500412,208.2,20.585,2651
0.043097,0.071828,9.847652,-0.003255,0.000716,0.001858,16.5,4.5,8.46,286.2292,-0.4284,-0.2153,55.814102,37.500412,208.2,20.585,2661
0.047885,0.074223,9.850046,0.002854,-0.000506,-0.002418,17.7,4.8,5.94,286.2292,-0.4284,-0.2153,55.814102,37.500412,208.2,20.585,2671
0.028731,0.088588,9.840469,0.002854,-0.000506,-0.002418,17.7,4.8,5.94,286.2292,-0.4284,-0.2153,55.814102,37.500412,208.2,20.585,2681
0.03352,0.076617,9.862018,-0.002644,-0.001117,-0.001197,18.6,5.88,3.96,287.4546,-0.4309,-0.2226,55.814102,37.500412,208.2,20.585,2690
0.03352,0.076617,9.862018,0.001021,0.000105,-0.000586,18.6,5.88,3.96,287.4546,-0.4309,-0.2226,55.814102,37.500412,208.2,20.585,2701
0.043097,0.079011,9.859624,0.001632,-0.000506,2.5E-05,19.74,5.76,1.26,287.4546,-0.4309,-0.2226,55.814102,37.500412,208.2,20.585,2711
0.028731,0.086194,9.830893,-0.0002,0.001327,0.001247,19.74,5.76,1.26,287.4546,-0.4309,-0.2226,55.814102,37.500412,208.2,20.585,2721
0.043097,0.074223,9.799767,-0.002644,-0.002338,-0.001808,21.24,5.22,-1.92,283.4248,-0.4321,-0.2223,55.814102,37.500412,208.2,20.585,2731
0.043097,0.074223,9.799767,0.003465,-0.001728,-0.001808,21.24,5.22,-1.92,283.4248,-0.4321,-0.2223,55.814102,37.500412,208.2,20.585,2741
0.064645,0.069434,9.924269,-0.002033,-0.001728,0.000636,22.68,5.4,-4.26,283.4248,-0.4321,-0.2223,55.814102,37.500412,208.2,20.585,2751
0.045491,0.071828,9.933846,0.004076,0.000105,-0.001808,22.68,5.4,-4.26,283.4248,-0.4321,-0.2223,55.814102,37.500412,208.2,20.585,2761
0.047885,0.074223,9.852441,0.000411,-0.001117,-0.001808,23.7,4.62,-6.06,281.8594,-0.4346,-0.2207,55.814102,37.500412,208.2,20.585,2771
0.047885,0.074223,9.852441,0.000411,0.002549,0.001247,23.7,4.62,-6.06,281.8594,-0.4346,-0.2207,55.814102,37.500412,208.2,20.585,2782
0.035914,0.079011,9.833286,-0.0002,0.000716,-0.000586,24.48,3.12,-8.34,281.8594,-0.4346,-0.2207,55.814102,37.500412,208.2,20.585,2790
0.040703,0.071828,9.847652,0.001021,-0.000506,-0.001197,24.48,2.64,-9.48,281.8594,-0.4346,-0.2207,55.814102,37.500412,208.2,20.585,2801
0.040703,0.071828,9.847652,0.001021,-0.000506,-0.001197,24.48,2.64,-9.48,281.8594,-0.4346,-0.2207,55.814102,37.500412,208.2,20.585,2811
0.05028,0.062251,9.835681,-0.002033,-0.002338,0.000636,24.72,1.74,-11.22,274.7537,-0.4339,-0.2229,55.814102,37.500412,208.2,20.585,2821
0.05028,0.071828,9.854836,-0.000811,0.000105,-0.002418,24.72,1.74,-11.22,274.7537,-0.4339,-0.2229,55.814102,37.500412,208.2,20.585,2830
0.026337,0.074223,9.847652,-0.002033,0.001327,-0.001197,25.92,1.08,-13.02,274.7537,-0.4339,-0.2229,55.814102,37.500412,208.2,20.585,2841
0.026337,0.074223,9.847652,0.001021,0.001327,-0.000586,25.92,1.08,-13.02,274.7537,-0.4339,-0.2229,55.814102,37.500412,208.2,20.585,2851
0.03352,0.076617,9.862018,-0.000811,-0.000506,-0.00364,25.8,0.18,-14.64,270.25,-0.4374,-0.2309,55.814102,37.500412,208.2,20.585,2861
0.038308,0.064645,9.857229,0.000411,0.000105,-0.001197,26.28,-0.42,-15,270.25,-0.4374,-0.2309,55.814102,37.500412,208.2,20.585,2871
0.052674,0.0838,9.845258,0.000411,0.000105,-0.001197,26.28,-0.42,-15,270.25,-0.4374,-0.2309,55.814102,37.500412,208.2,20.585,2881
0.043097,0.074223,9.838076,-0.000811,0.000716,0.001247,27.06,-1.44,-16.26,270.25,-0.4374,-0.2309,55.814102,37.500412,208.2,20.585,2891
0.043097,0.074223,9.838076,0.002243,0.001938,-0.000586,27.96,-2.28,-17.46,266.1848,-0.4352,-0.225,55.814102,37.500412,208.2,20.585,2901
0.038308,0.0838,9.833286,0.001632,0.000105,2.5E-05,27.96,-2.28,-17.46,266.1848,-0.4352,-0.225,55.814102,37.500412,208.2,20.585,2910
0.038308,0.071828,9.835681,0.000411,-0.001117,0.001858,28.8,-3.42,-20.04,266.1848,-0.4352,-0.225,55.814102,37.500412,208.2,20.585,2921
0.043097,0.079011,9.828498,0.000411,-0.001728,2.5E-05,28.8,-3.42,-20.04,266.1848,-0.4352,-0.225,55.814102,37.500412,208.2,20.585,2932
0.019154,0.064645,9.816526,0.002243,-0.000506,0.000636,30.18,-5.1,-22.32,260.8719,-0.434,-0.2243,55.814102,37.500412,208.2,20.585,2941
0.019154,0.064645,9.816526,-0.001422,-0.001117,0.001858,30.66,-6.06,-23.58,260.8719,-0.434,-0.2243,55.814102,37.500412,208.2,20.585,2951
0.040703,0.0838,9.842864,0.000411,-0.001728,2.5E-05,30.66,-6.06,-23.58,260.8719,-0.434,-0.2243,55.814102,37.500412,208.2,20.585,2961
0.043097,0.064645,9.821315,0.002243,-0.002338,0.001247,32.58,-7.5,-26.7,260.8719,-0.434,-0.2243,55.814102,37.500412,208.2,20.585,2971
0.043097,0.069434,9.833286,0.002243,-0.002338,0.001247,32.58,-7.5,-26.7,260.8719,-0.434,-0.2243,55.814102,37.500412,208.2,20.585,2981
0.028731,0.064645,9.857229,0.002243,-0.001117,0.001247,34.74,-9.18,-28.8,255.9608,-0.4362,-0.2223,55.814102,37.500412,208.2,20.585,2991
0.028731,0.064645,9.857229,-0.000811,-0.001728,-0.000586,35.1,-9.84,-29.7,255.9608,-0.4362,-0.2223,55.814102,37.500412,208.2,20.585,3001
0.038308,0.076617,9.835681,-0.001422,-0.002338,2.5E-05,35.1,-9.84,-29.7,255.9608,-0.4362,-0.2223,55.814102,37.500412,208.2,20.585,3011
0.043097,0.074223,9.847652,0.001021,-0.001728,-0.001808,36.3,-10.14,-30.48,255.9608,-0.4362,-0.2223,55.814102,37.500412,208.2,20.585,3020
0.043097,0.074223,9.852441,-0.0002,-0.000506,2.5E-05,36.3,-10.14,-30.48,255.9608,-0.4362,-0.2223,55.814102,37.500412,208.2,20.585,3031
0.043097,0.074223,9.852441,-0.0002,-0.000506,-0.001197,38.04,-10.38,-30.96,255.6314,-0.4362,-0.2188,55.814102,37.500412,208.2,20.585,3041
0.043097,0.074223,9.852441,-0.0002,-0.000506,-0.001197,38.04,-10.38,-30.96,255.6314,-0.4362,-0.2188,55.814102,37.500412,208.2,20.585,3051
0.028731,0.062251,9.857229,0.000411,0.002549,2.5E-05,38.7,-10.86,-31.74,255.6314,-0.4362,-0.2188,55.814102,37.500412,208.2,20.585,3060
0.019154,0.06704,9.818921,-0.001422,0.002549,-0.001808,40.56,-11.16,-32.94,255.6314,-0.4362,-0.2188,55.814102,37.500412,208.2,20.585,3070
0.019154,0.06704,9.818921,0.004076,-0.004171,0.001247,40.56,-11.16,-32.94,255.6314,-0.4362,-0.2188,55.814102,37.500412,208.2,20.585,3081
0.052674,0.090982,9.823709,-0.000811,-0.004782,-0.001197,43.26,-11.22,-33.48,256.004,-0.4374,-0.2168,55.814102,37.500412,208.2,20.585,3091
0.05028,0.047885,9.759064,0.002854,0.002549,0.000636,43.26,-11.22,-33.48,256.004,-0.4374,-0.2168,55.814102,37.500412,208.2,20.585,3101
0.03352,0.090982,9.785401,-0.002644,0.000716,0.002469,45.6,-9.78,-34.32,256.004,-0.4374,-0.2168,55.814102,37.500412,208.2,20.585,3111
0.03352,0.090982,9.785401,-0.002644,0.000716,0.000636,45.6,-9.78,-34.32,256.004,-0.4374,-0.2168,55.814102,37.500412,208.2,20.585,3120
0.038308,0.052674,9.759064,0.003465,0.003159,-0.001808,48.84,-7.56,-34.26,261.042,-0.4337,-0.2118,55.814102,37.500412,208.2,20.585,3131
0.035914,0.079011,9.761458,-0.004476,-0.000506,-0.000586,48.84,-7.56,-34.26,261.042,-0.4337,-0.2118,55.814102,37.500412,208.2,20.585,3141
0.043097,0.079011,9.828498,0.003465,-0.001728,0.001247,53.46,-4.92,-35.04,261.042,-0.4337,-0.2118,55.814102,37.500412,208.2,20.585,3150
0.043097,0.079011,9.828498,-0.002033,-0.001728,0.002469,53.46,-4.92,-35.04,261.042,-0.4337,-0.2118,55.814102,37.500412,208.2,20.585,3161
0.03352,0.06704,9.859624,0.002243,-0.000506,-0.000586,59.34,-0.06,-35.94,270.2576,-0.4257,-0.2159,55.814102,37.500412,208.2,20.585,3170
0.03352,0.090982,9.852441,0.002243,-0.000506,-0.000586,59.34,-0.06,-35.94,270.2576,-0.4257,-0.2159,55.814102,37.500412,208.2,20.585,3181
0.019154,0.088588,9.859624,-0.003255,-0.001728,0.000636,65.94,6.06,-34.68,270.2576,-0.4257,-0.2159,55.814102,37.500412,208.2,20.585,3190
0.01676,0.079011,9.842864,-0.0002,-0.001117,-0.000586,68.28,9.3,-34.26,270.2576,-0.4257,-0.2159,55.814102,37.500412,208.2,20.585,3201
0.01676,0.079011,9.842864,-0.002644,-0.001117,-0.001197,68.28,9.3,-34.26,270.2576,-0.4257,-0.2159,55.814102,37.500412,208.2,20.585,3211
0.031126,0.0838,9.929058,0.004076,0.000716,-0.003029,72.3,17.16,-33.3,283.4468,-0.4306,-0.2225,55.814102,37.500412,208.2,20.585,3220
0.023943,0.069434,9.885961,-0.002644,0.000716,2.5E-05,72.3,17.16,-33.3,283.4468,-0.4306,-0.2225,55.814102,37.500412,208.2,20.585,3231
0.035914,0.076617,9.895537,0.004687,0.000105,2.5E-05,77.46,26.52,-32.28,283.4468,-0.4306,-0.2225,55.814102,37.500412,208.2,20.585,3240
0.040703,0.079011,9.857229,0.000411,-0.000506,0.001247,81.06,31.98,-31.62,283.4468,-0.4306,-0.2225,55.814102,37.500412,208.2,20.585,3251
0.040703,0.079011,9.857229,0.000411,-0.000506,0.001247,81.06,31.98,-31.62,283.4468,-0.4306,-0.2225,55.814102,37.500412,208.2,20.585,3261
0.069434,0.112531,9.835681,-0.000811,-0.001117,0.000636,86.58,44.82,-28.74,297.4331,-0.4334,-0.212,55.814102,37.500412,208.2,20.585,3271
0.040703,0.079011,9.823709,0.002243,0.002549,0.001247,86.58,44.82,-28.74,297.4331,-0.4334,-0.212,55.814102,37.500412,208.2,20.585,3281
0.031126,0.076617,9.792584,-0.003255,-0.002338,-0.001808,89.94,60.18,-23.46,297.4331,-0.4334,-0.212,55.814102,37.500412,208.2,20.585,3291
0.043097,0.081405,9.866806,0.001632,-0.001117,-0.000586,91.02,67.92,-19.44,297.4331,-0.4334,-0.212,55.814102,37.500412,208.2,20.585,3301
0.043097,0.081405,9.866806,-0.001422,0.001327,0.001858,91.02,67.92,-19.44,297.4331,-0.4334,-0.212,55.814102,37.500412,208.2,20.585,3310
