ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),,,,GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms 
-0.023943,-0.031126,9.962578,,,,0.000822,-0.000345,0.000137,-18.6,-13.5,-48.18,127.8737,0.1458,0.1882,2051
-0.03352,-0.004789,9.967366,,,,-0.00101,-0.001566,0.000137,-18.6,-13.5,-48.18,127.8737,0.1458,0.1882,2061
-0.011971,-0.028731,9.957788,,,,0.000822,-0.000345,0.001359,-18.9,-13.02,-47.82,124.4057,0.1458,0.1911,2071
-0.01676,-0.019154,9.955395,,,,-0.00101,-0.001566,0.00258,-18.9,-13.02,-47.82,124.4057,0.1458,0.1911,2082
-0.01676,-0.019154,9.955395,,,,0.002044,-0.000345,0.001359,-18.42,-13.68,-48,124.4057,0.1458,0.1911,2092
-0.023943,0.004789,9.953,,,,-0.00101,-0.003399,0.001359,-18.42,-13.68,-48,124.4057,0.1458,0.1911,2101
-0.031126,-0.031126,9.948212,,,,-0.00101,-0.003399,0.001359,-18.36,-13.92,-48.18,127.887,0.1542,0.1887,2112
-0.038308,-0.023943,9.953,,,,0.001433,0.003321,0.000137,-18.36,-13.92,-48.18,127.887,0.1542,0.1887,2122
-0.047885,-0.021548,9.967366,,,,0.000822,0.000266,0.00258,-18.72,-14.04,-48.72,127.887,0.1542,0.1887,2132
-0.047885,-0.021548,9.967366,,,,-0.0004,-0.000955,0.000748,-18.72,-14.04,-48.72,127.887,0.1542,0.1887,2141
-0.031126,-0.019154,9.955395,,,,-0.002232,0.000266,0.001359,-18.72,-13.8,-48.84,126.4148,0.1574,0.1884,2151
-0.031126,-0.035914,9.953,,,,-0.00101,0.000266,0.000748,-18.72,-13.8,-48.84,126.4148,0.1574,0.1884,2163
-0.031126,-0.035914,9.953,,,,-0.002232,-0.000955,0.00258,-18.78,-13.38,-48.54,126.4148,0.1574,0.1884,2172
-0.014366,-0.014366,9.943423,,,,0.000211,-0.002177,0.001359,-19.08,-14.4,-48.12,126.4148,0.1574,0.1884,2182
-0.019154,-0.028731,9.96976,,,,0.000822,-0.000955,0.001359,-19.08,-14.4,-48.12,126.4148,0.1574,0.1884,2191
-0.021548,-0.021548,9.933846,,,,0.000822,0.001488,-0.000474,-19.14,-14.16,-48.48,126.4101,0.154,0.1873,2202
-0.021548,-0.021548,9.933846,,,,0.000822,-0.003399,0.000748,-19.14,-14.16,-48.48,126.4101,0.154,0.1873,2211
-0.038308,-0.031126,9.974549,,,,0.000822,0.006986,0.000748,-18.42,-14.16,-48.06,126.4101,0.154,0.1873,2222
-0.035914,-0.043097,9.955395,,,,0.002044,-0.002177,0.001969,-18.48,-14.16,-48,126.4101,0.154,0.1873,2231
-0.031126,-0.028731,9.974549,,,,0.000822,0.002099,-0.001085,-18.48,-14.16,-48,126.4101,0.154,0.1873,2242
-0.028731,-0.026337,9.948212,,,,0.002655,-0.000345,0.003191,-18.3,-14.7,-47.34,129.8033,0.1499,0.1815,2251
-0.028731,-0.026337,9.948212,,,,0.002655,-0.000345,0.003191,-18.3,-14.7,-47.34,129.8033,0.1499,0.1815,2262
-0.021548,-0.01676,9.960183,,,,-0.0004,-0.001566,0.000137,-18.54,-14.88,-46.8,129.8033,0.1499,0.1815,2272
-0.01676,-0.028731,9.950606,,,,-0.0004,0.000877,-0.000474,-18.54,-14.88,-46.8,129.8033,0.1499,0.1815,2281
-0.028731,-0.023943,9.962578,,,,0.000822,-0.000345,0.003191,-19.02,-14.46,-47.76,126.4029,0.147,0.1838,2291
-0.028731,-0.023943,9.962578,,,,-0.0004,-0.002788,0.00258,-19.02,-14.46,-47.76,126.4029,0.147,0.1838,2302
-0.035914,-0.014366,9.960183,,,,-0.0004,0.000266,0.00258,-19.02,-14.22,-48,126.4029,0.147,0.1838,2311
-0.026337,-0.028731,9.953,,,,-0.0004,-0.000345,0.003191,-19.02,-14.22,-48,126.4029,0.147,0.1838,2321
-0.045491,-0.026337,9.953,,,,0.000822,0.000877,0.003802,-19.5,-13.68,-48,126.4022,0.1465,0.1837,2332
-0.045491,-0.026337,9.953,,,,0.003266,0.001488,0.001969,-19.5,-13.68,-48,126.4022,0.1465,0.1837,2341
-0.040703,-0.031126,9.964972,,,,0.003266,0.001488,0.001969,-19.44,-13.8,-48.06,126.4022,0.1465,0.1837,2351
-0.045491,-0.019154,9.953,,,,0.002044,0.000266,0.001969,-19.44,-13.8,-48.06,126.4022,0.1465,0.1837,2361
-0.028731,-0.014366,9.931452,,,,0.002044,0.00271,0.001969,-19.14,-13.8,-47.1,126.3923,0.1399,0.1829,2371
-0.038308,-0.028731,9.955395,,,,-0.0004,-0.000345,0.000137,-19.38,-13.56,-46.56,126.3923,0.1399,0.1829,2381
-0.03352,-0.021548,9.948212,,,,-0.00101,0.001488,0.003191,-19.38,-13.56,-46.56,126.3923,0.1399,0.1829,2392
-0.03352,-0.021548,9.948212,,,,-0.0004,-0.004621,0.003191,-19.68,-13.62,-46.92,126.3923,0.1399,0.1829,2402
-0.021548,-0.014366,9.964972,,,,-0.0004,0.005153,0.001359,-19.68,-13.62,-46.92,126.3923,0.1399,0.1829,2411
-0.035914,-0.01676,9.91948,,,,0.000211,0.001488,0.001359,-19.8,-13.38,-47.4,123.0552,0.136,0.1796,2422
-0.035914,-0.01676,9.91948,,,,0.000211,0.001488,0.001359,-19.8,-13.38,-47.4,123.0552,0.136,0.1796,2431
-0.03352,-0.019154,9.96976,,,,-0.001621,-0.000955,-0.000474,-19.26,-13.26,-47.58,123.0552,0.136,0.1796,2442
-0.026337,-0.026337,9.957788,,,,-0.0004,-0.001566,-0.000474,-19.26,-13.26,-47.58,123.0552,0.136,0.1796,2451
-0.031126,-0.019154,9.938635,,,,-0.002232,-0.000955,0.001969,-18.48,-13.98,-48.18,127.8372,0.1254,0.1906,2461
-0.031126,-0.019154,9.938635,,,,-0.0004,-0.000955,0.000748,-18.48,-13.98,-48.18,127.8372,0.1254,0.1906,2471
-0.045491,-0.01676,9.933846,,,,0.002655,0.000877,0.004413,-18.48,-14.22,-48.54,127.8372,0.1254,0.1906,2481
-0.026337,-0.01676,9.957788,,,,0.002655,0.005764,0.006856,-18.48,-14.22,-48.54,127.8372,0.1254,0.1906,2492
-0.028731,-0.026337,9.941029,,,,0.001433,0.001488,0.00258,-19.32,-13.62,-47.94,126.3633,0.1271,0.19,2501
-0.040703,-0.023943,9.96976,,,,0.004487,-0.001566,0.000748,-19.32,-13.62,-47.94,126.3633,0.1271,0.19,2512
-0.038308,-0.023943,9.957788,,,,-0.00101,0.000266,0.000137,-18.96,-13.38,-47.76,126.3633,0.1271,0.19,2522
-0.038308,-0.023943,9.957788,,,,0.000822,-0.002177,0.004413,-18.96,-13.38,-47.76,126.3633,0.1271,0.19,2532
-0.038308,-0.040703,9.960183,,,,0.000211,-0.000345,0.003802,-18.6,-13.5,-47.7,124.3699,0.124,0.19,2542
-0.023943,-0.031126,9.967366,,,,-0.00101,0.000266,0.003191,-18.6,-13.5,-47.7,124.3699,0.124,0.19,2552
-0.03352,-0.014366,9.938635,,,,0.000822,0.002099,0.004413,-19.68,-14.16,-47.28,124.3699,0.124,0.19,2561
-0.038308,-0.045491,9.948212,,,,0.000211,-0.000345,0.001359,-19.68,-14.16,-47.28,124.3699,0.124,0.19,2571
-0.038308,-0.045491,9.948212,,,,0.000211,-0.000955,0.001359,-20.28,-14.46,-47.64,124.9961,0.133,0.1862,2581
-0.035914,-0.035914,9.962578,,,,-0.0004,-0.001566,0.001969,-20.28,-14.46,-47.64,124.9961,0.133,0.1862,2592
-0.01676,0,9.945818,,,,-0.0004,-0.001566,0.001969,-20.04,-13.5,-48.18,124.9961,0.133,0.1862,2601
-0.023943,-0.028731,9.962578,,,,-0.001621,-0.000955,0.001969,-20.04,-13.5,-48.18,124.9961,0.133,0.1862,2612
-0.040703,-0.026337,9.950606,,,,-0.0004,0.000877,0.003191,-19.56,-13.2,-48.48,123.0525,0.1374,0.1849,2621
-0.040703,-0.026337,9.950606,,,,0.001433,0.002099,0.001969,-19.56,-13.2,-48.48,123.0525,0.1374,0.1849,2632
-0.035914,-0.019154,9.950606,,,,0.000211,-0.000955,-0.000474,-18.66,-13.74,-47.7,123.0525,0.1374,0.1849,2641
-0.045491,-0.019154,9.960183,,,,-0.0004,-0.006453,0.001359,-18.66,-13.74,-47.7,123.0525,0.1374,0.1849,2652
-0.038308,-0.014366,9.964972,,,,0.004487,-0.000955,0.006856,-18.6,-13.92,-47.64,126.3941,0.1387,0.1799,2662
-0.038308,-0.014366,9.964972,,,,-0.00101,-0.000345,-0.000474,-18.6,-13.92,-47.64,126.3941,0.1387,0.1799,2671
-0.026337,-0.035914,9.96976,,,,-0.0004,0.001488,-0.002917,-18.96,-14.28,-48.42,126.3941,0.1387,0.1799,2683
-0.038308,-0.01676,9.976943,,,,-0.0004,-0.000345,0.000748,-18.96,-14.28,-48.42,126.3941,0.1387,0.1799,2691
-0.038308,-0.01676,9.976943,,,,-0.0004,-0.000345,0.000748,-19.32,-14.64,-48.42,128.2797,0.1357,0.1803,2701
-0.043097,-0.035914,9.950606,,,,-0.003454,-0.004621,0.000137,-19.32,-14.64,-48.42,128.2797,0.1357,0.1803,2712
-0.026337,-0.031126,9.976943,,,,-0.0004,-0.001566,0.001359,-19.26,-14.22,-47.94,128.2797,0.1357,0.1803,2723
-0.01676,-0.014366,9.962578,,,,-0.00101,-0.000955,0.00258,-19.26,-14.22,-47.94,128.2797,0.1357,0.1803,2731
-0.045491,-0.031126,9.967366,,,,0.001433,-0.000955,0.001969,-18.72,-13.98,-48,126.3874,0.1356,0.1813,2742
-0.045491,-0.031126,9.967366,,,,0.002044,0.000266,0.001359,-18.72,-13.98,-48,126.3874,0.1356,0.1813,2752
-0.028731,-0.019154,9.950606,,,,-0.0004,0.001488,0.001359,-18.84,-13.68,-48.6,126.3874,0.1356,0.1813,2761
-0.023943,-0.028731,9.967366,,,,-0.0004,0.002099,0.00258,-18.84,-13.68,-48.6,126.3874,0.1356,0.1813,2774
-0.040703,-0.023943,9.953,,,,0.002044,-0.002788,0.003191,-18.06,-13.74,-48.72,127.8607,0.135,0.1844,2782
-0.031126,-0.011971,9.962578,,,,0.002044,0.000266,0.005635,-18.06,-13.74,-48.72,127.8607,0.135,0.1844,2791
-0.031126,-0.011971,9.962578,,,,0.002044,0.000266,0.005635,-18.06,-13.74,-48.72,127.8607,0.135,0.1844,2802
-0.031126,-0.011971,9.962578,,,,0.002044,0.000266,0.005635,-18.06,-13.74,-48.72,127.8607,0.135,0.1844,2812
-0.031126,-0.011971,9.962578,,,,0.002044,0.000266,0.005635,-18.06,-13.74,-48.72,127.8607,0.135,0.1844,2833
-0.035914,-0.026337,9.96976,,,,0.000822,-0.000345,0.001359,-17.94,-13.56,-48,127.8587,0.1344,0.1854,2835
-0.035914,-0.026337,9.96976,,,,0.000822,-0.000345,0.001359,-17.94,-13.56,-48,127.8587,0.1344,0.1854,2841
-0.043097,-0.014366,9.962578,,,,0.000822,-0.000345,0.003802,-19.44,-14.04,-48.72,127.8587,0.1344,0.1854,2851
-0.031126,-0.035914,9.964972,,,,0.001433,-0.000955,0.000137,-19.44,-14.04,-48.72,127.8587,0.1344,0.1854,2862
-0.031126,-0.035914,9.964972,,,,-0.002232,-0.000955,-0.000474,-19.2,-13.98,-47.82,127.8587,0.1344,0.1854,2872
-0.03352,-0.031126,9.974549,,,,-0.00101,-0.002177,0.000748,-19.2,-13.98,-47.82,127.8587,0.1344,0.1854,2882
-0.038308,-0.031126,9.972155,,,,0.002044,0.000266,0.005024,-19.56,-14.1,-47.58,125.0007,0.1329,0.1819,2892
-0.01676,-0.021548,9.976943,,,,0.002655,-0.000345,0.000748,-19.56,-14.1,-47.58,125.0007,0.1329,0.1819,2901
-0.026337,-0.040703,9.979338,,,,0.002044,-0.001566,0.003802,-19.08,-14.1,-47.94,125.0007,0.1329,0.1819,2912
-0.026337,-0.040703,9.979338,,,,0.000822,0.003932,0.004413,-19.08,-14.1,-47.94,125.0007,0.1329,0.1819,2922
-0.026337,-0.014366,9.957788,,,,-0.00101,-0.000345,0.001969,-19.02,-14.04,-48.18,126.3775,0.1312,0.1836,2932
-0.035914,-0.038308,9.974549,,,,-0.0004,-0.001566,0.003802,-19.02,-14.04,-48.18,126.3775,0.1312,0.1836,2942
-0.023943,-0.01676,9.974549,,,,0.000211,-0.000955,0.004413,-19.32,-14.34,-48.48,126.3775,0.1312,0.1836,2952
-0.03352,-0.031126,9.979338,,,,0.000211,-0.000955,0.004413,-19.32,-14.34,-48.48,126.3775,0.1312,0.1836,2962
-0.03352,-0.031126,9.979338,,,,0.000822,0.003932,-0.000474,-19.2,-13.86,-48.36,126.3818,0.1316,0.1806,2972
-0.035914,-0.035914,9.955395,,,,-0.001621,-0.000955,0.000748,-19.2,-13.86,-48.36,126.3818,0.1316,0.1806,2982
-0.021548,-0.028731,9.984126,,,,-0.00101,0.000266,-0.001696,-19.26,-13.02,-48.6,126.3818,0.1316,0.1806,2991
-0.05028,-0.03352,9.957788,,,,0.004487,0.001488,0.000748,-19.26,-13.02,-48.6,126.3818,0.1316,0.1806,3002
-0.023943,-0.035914,9.962578,,,,0.000822,-0.000345,0.001969,-19.5,-13.26,-48.12,124.3878,0.129,0.182,3011
-0.023943,-0.035914,9.962578,,,,0.000211,-0.001566,0.000137,-19.44,-13.92,-48.24,124.3878,0.129,0.182,3022
-0.028731,-0.03352,9.964972,,,,0.000211,-0.001566,0.000137,-19.44,-13.92,-48.24,124.3878,0.129,0.182,3032
-0.03352,-0.021548,9.950606,,,,0.000211,-0.001566,0.00258,-19.44,-13.92,-48.24,124.3878,0.129,0.182,3041
-0.023943,-0.01676,9.953,,,,-0.0004,-0.000345,-0.001085,-18.66,-14.46,-48.36,126.3772,0.1307,0.1832,3052
-0.023943,-0.01676,9.953,,,,-0.002232,0.000877,0.000137,-18.66,-14.46,-48.36,126.3772,0.1307,0.1832,3062
-0.05028,-0.019154,9.967366,,,,0.000822,-0.000345,0.000748,-19.62,-14.1,-47.28,126.3772,0.1307,0.1832,3071
-0.019154,-0.040703,9.972155,,,,0.002044,-0.001566,0.003802,-19.62,-14.1,-47.28,126.3772,0.1307,0.1832,3082
-0.031126,-0.021548,9.974549,,,,-0.00101,0.000266,0.005635,-19.44,-14.34,-47.94,126.3696,0.1277,0.1854,3092
-0.038308,-0.01676,9.948212,,,,-0.00101,-0.001566,0.003802,-19.44,-14.34,-47.94,126.3696,0.1277,0.1854,3102
-0.038308,-0.01676,9.948212,,,,0.000211,0.00271,0.00258,-19.02,-13.98,-48.42,126.3696,0.1277,0.1854,3112
-0.026337,-0.028731,9.967366,,,,0.000211,0.00271,0.00258,-19.02,-13.98,-48.42,126.3696,0.1277,0.1854,3121
-0.023943,-0.026337,9.98652,,,,0.000822,0.000266,0.001969,-19.62,-13.92,-48.3,124.9765,0.1244,0.1914,3131
-0.040703,-0.026337,9.957788,,,,0.000822,0.000266,0.001359,-19.62,-13.92,-48.3,124.9765,0.1244,0.1914,3141
-0.028731,-0.038308,9.979338,,,,0.002044,0.00271,0.001359,-19.62,-14.16,-48.54,124.9765,0.1244,0.1914,3151
-0.028731,-0.038308,9.979338,,,,0.002044,-0.000955,0.001969,-19.62,-14.16,-48.54,124.9765,0.1244,0.1914,3161
-0.023943,-0.023943,9.962578,,,,-0.00101,-0.002177,0.004413,-19.02,-14.1,-48,126.3495,0.1232,0.1961,3171
-0.031126,-0.057463,9.972155,,,,-0.0004,-0.002177,-0.002307,-19.02,-14.1,-48,126.3495,0.1232,0.1961,3181
-0.023943,-0.019154,9.967366,,,,0.003877,0.000877,0.003191,-18.66,-13.98,-47.76,126.3495,0.1232,0.1961,3192
-0.023943,-0.019154,9.967366,,,,-0.0004,0.001488,0.00258,-18.78,-13.98,-47.94,126.3495,0.1232,0.1961,3202
-0.021548,-0.026337,9.967366,,,,-0.002843,-0.003399,0.000748,-18.78,-13.98,-47.94,126.3495,0.1232,0.1961,3212
-0.03352,-0.023943,9.988914,,,,0.002044,-0.000345,0.006245,-19.02,-13.98,-49.2,126.3758,0.1384,0.1947,3221
-0.03352,-0.023943,9.964972,,,,-0.001621,0.001488,0.001359,-19.02,-13.98,-49.2,126.3758,0.1384,0.1947,3232
-0.03352,-0.026337,9.991309,,,,-0.001621,0.001488,0.001359,-19.38,-14.58,-49.44,126.3758,0.1384,0.1947,3242
-0.03352,-0.026337,9.991309,,,,0.002044,0.000266,0.001359,-19.38,-14.58,-49.44,126.3758,0.1384,0.1947,3252
-0.038308,-0.038308,9.964972,,,,0.002044,0.003321,0.003802,-19.08,-14.52,-48.54,128.2765,0.1435,0.1926,3261
-0.035914,-0.031126,9.974549,,,,-0.0004,-0.000345,0.001969,-19.08,-14.52,-48.54,128.2765,0.1435,0.1926,3271
-0.026337,-0.021548,9.976943,,,,0.000822,-0.000345,0.001969,-18.78,-14.04,-48.12,128.2765,0.1435,0.1926,3281
-0.03352,-0.01676,9.964972,,,,0.001433,-0.001566,-0.000474,-18.78,-14.04,-48.12,128.2765,0.1435,0.1926,3291
-0.03352,-0.01676,9.964972,,,,-0.001621,0.001488,0.000748,-19.08,-13.92,-48.84,126.3921,0.145,0.1902,3301
-0.031126,-0.035914,9.981731,,,,-0.0004,0.000877,0.004413,-19.08,-13.92,-48.84,126.3921,0.145,0.1902,3311
-0.038308,-0.023943,9.962578,,,,0.000822,0.000266,0.001359,-19.38,-13.44,-48.66,126.3921,0.145,0.1902,3322
-0.026337,-0.019154,9.974549,,,,0.002044,0.000877,0.003802,-19.38,-13.44,-48.66,126.3921,0.145,0.1902,3331
-0.004789,-0.026337,9.96976,,,,0.001433,0.000266,0.00258,-19.5,-13.68,-47.88,126.4115,0.1499,0.1805,3341
-0.004789,-0.026337,9.96976,,,,0.001433,0.000266,0.001359,-19.8,-14.04,-47.4,126.4115,0.1499,0.1805,3351
-0.021548,-0.01676,9.967366,,,,-0.0004,-0.000345,0.000748,-19.8,-14.04,-47.4,126.4115,0.1499,0.1805,3362
-0.026337,-0.014366,9.960183,,,,0.000211,-0.001566,0.005635,-19.44,-14.1,-47.64,126.4115,0.1499,0.1805,3372
-0.043097,-0.01676,9.950606,,,,0.000211,-0.001566,0.005635,-19.44,-14.1,-47.64,126.4115,0.1499,0.1805,3381
-0.028731,-0.045491,9.996098,,,,-0.001898,-0.000464,0.000509,-18.84,-13.68,-47.82,126.3963,0.1447,0.1862,3391
-0.028731,-0.045491,9.996098,,,,-0.002509,0.000147,-0.000713,-18.78,-14.16,-47.46,126.3963,0.1447,0.1862,3402
-0.031126,-0.002394,9.974549,,,,-0.001287,-0.000464,-0.000102,-18.78,-14.16,-47.46,126.3963,0.1447,0.1862,3411
-0.03352,-0.023943,9.972155,,,,-0.001898,0.000147,-0.001935,-19.02,-14.04,-48.24,126.3963,0.1447,0.1862,3422
-0.023943,-0.01676,9.972155,,,,0.001767,0.000147,0.000509,-19.02,-14.04,-48.24,126.3963,0.1447,0.1862,3431
-0.023943,-0.01676,9.972155,,,,0.000546,-0.000464,0.00112,-19.14,-12.78,-48.54,124.4075,0.1444,0.1881,3441
-0.040703,-0.011971,9.945818,,,,0.002378,0.001368,0.002952,-19.26,-12.24,-48.18,124.4075,0.1444,0.1881,3452
-0.026337,-0.014366,9.96976,,,,-6.5E-05,-0.000464,0.002952,-19.26,-12.24,-48.18,124.4075,0.1444,0.1881,3461
-0.028731,-0.028731,9.964972,,,,-6.5E-05,0.000147,0.00112,-19.02,-13.14,-48.3,124.4075,0.1444,0.1881,3472
-0.045491,-0.03352,9.967366,,,,-6.5E-05,0.000147,0.00112,-19.02,-13.14,-48.3,124.4075,0.1444,0.1881,3481
-0.01676,-0.038308,9.955395,,,,-0.001287,-0.000464,0.00112,-19.56,-14.1,-48.12,124.9974,0.1361,0.1894,3492
-0.01676,-0.038308,9.955395,,,,0.000546,-0.002908,-0.001935,-19.68,-14.34,-48,124.9974,0.1361,0.1894,3502
-0.026337,-0.035914,9.967366,,,,-0.000676,-0.002297,0.002952,-19.68,-14.34,-48,124.9974,0.1361,0.1894,3512
-0.021548,-0.028731,9.964972,,,,0.000546,0.000147,0.003563,-19.68,-14.22,-48.36,124.9974,0.1361,0.1894,3522
-0.028731,-0.019154,9.976943,,,,-0.001287,0.003201,0.00112,-19.68,-14.22,-48.36,124.9974,0.1361,0.1894,3531
-0.028731,-0.019154,9.976943,,,,0.001156,0.000757,-0.000713,-19.68,-13.56,-47.82,125.0098,0.1416,0.1862,3541
-0.040703,-0.03352,9.984126,,,,0.001156,0.000757,-0.000713,-19.68,-13.56,-47.82,125.0098,0.1416,0.1862,3551
-0.040703,-0.031126,9.955395,,,,-0.000676,0.000757,0.001731,-19.08,-13.44,-47.7,125.0098,0.1416,0.1862,3562
-0.023943,-0.031126,9.960183,,,,-0.000676,0.000757,0.001731,-18.96,-13.5,-47.46,125.0098,0.1416,0.1862,3571
-0.028731,-0.009577,9.967366,,,,-0.002509,-0.000464,-0.000713,-18.96,-13.5,-47.46,125.0098,0.1416,0.1862,3582
-0.009577,-0.028731,9.967366,,,,-0.002509,-0.000464,-0.000713,-19.14,-14.1,-47.94,126.3929,0.1454,0.19,3591
-0.009577,-0.028731,9.967366,,,,0.001156,-0.002297,0.00112,-19.14,-14.1,-47.94,126.3929,0.1454,0.19,3601
-0.035914,-0.023943,9.972155,,,,0.005432,0.001979,0.00112,-19.02,-13.98,-48.18,126.3929,0.1454,0.19,3611
-0.03352,-0.019154,9.967366,,,,0.000546,0.001368,-0.002545,-19.02,-13.98,-48.18,126.3929,0.1454,0.19,3621
-0.028731,-0.021548,9.972155,,,,-0.000676,-0.001075,-0.002545,-19.02,-13.56,-48,126.3925,0.1452,0.19,3631
-0.023943,-0.026337,9.957788,,,,-0.000676,0.00259,0.00112,-19.02,-13.56,-48,126.3925,0.1452,0.19,3642
-0.023943,-0.026337,9.957788,,,,0.000546,-0.001686,0.001731,-19.02,-13.56,-48,126.3925,0.1452,0.19,3651
-0.023943,-0.009577,9.972155,,,,-0.000676,0.000757,0.002341,-19.02,-13.8,-48.06,126.3925,0.1452,0.19,3662
-0.026337,-0.03352,9.964972,,,,-0.001287,-0.000464,0.001731,-18.6,-13.8,-48.78,126.3858,0.1423,0.1917,3672
-0.03352,-0.002394,9.976943,,,,-6.5E-05,-0.000464,0.00112,-18.6,-13.8,-48.78,126.3858,0.1423,0.1917,3681
-0.038308,-0.023943,9.979338,,,,-0.001287,0.000147,0.00112,-18.6,-13.56,-48.78,126.3858,0.1423,0.1917,3692
-0.038308,-0.023943,9.979338,,,,0.0036,0.000757,0.00112,-18.6,-13.56,-48.78,126.3858,0.1423,0.1917,3701
-0.035914,-0.002394,9.984126,,,,-0.00312,-0.000464,-0.000102,-19.08,-13.62,-48,126.3836,0.1407,0.1914,3711
-0.019154,-0.028731,9.96976,,,,-6.5E-05,-0.002908,-0.003156,-19.08,-13.62,-48,126.3836,0.1407,0.1914,3721
-0.03352,-0.031126,9.979338,,,,-6.5E-05,-0.002908,-0.003156,-19.02,-13.5,-48.24,126.3836,0.1407,0.1914,3731
-0.03352,-0.031126,9.98652,,,,0.000546,0.003201,0.000509,-19.02,-13.5,-48.24,126.3836,0.1407,0.1914,3741
-0.03352,-0.031126,9.98652,,,,0.000546,0.000757,0.002952,-18.48,-14.1,-48.24,127.8689,0.1429,0.1882,3752
-0.038308,-0.03352,9.948212,,,,0.000546,0.005644,-0.000713,-18.48,-14.1,-48.24,127.8689,0.1429,0.1882,3761
-0.038308,-0.040703,9.976943,,,,0.001156,-0.000464,0.003563,-18.66,-14.52,-48.24,127.8689,0.1429,0.1882,3772
-0.021548,-0.031126,9.957788,,,,-0.000676,-0.001686,0.000509,-18.66,-14.52,-48.24,127.8689,0.1429,0.1882,3781
-0.026337,-0.03352,9.943423,,,,0.001156,0.00259,0.000509,-18.78,-13.74,-48.6,126.3979,0.1445,0.1847,3792
-0.026337,-0.03352,9.943423,,,,-0.000676,0.001979,0.001731,-18.66,-13.38,-48.84,126.3979,0.1445,0.1847,3802
-0.03352,-0.019154,9.976943,,,,-0.000676,0.001368,0.000509,-18.66,-13.38,-48.84,126.3979,0.1445,0.1847,3812
-0.031126,0.002394,9.957788,,,,-0.000676,0.00259,0.000509,-19.02,-13.14,-48.84,126.3979,0.1445,0.1847,3821
-0.01676,-0.03352,9.962578,,,,-0.000676,0.00259,0.000509,-19.02,-13.14,-48.84,126.3979,0.1445,0.1847,3832
-0.026337,-0.023943,9.945818,,,,0.004211,0.001979,0.002341,-19.26,-13.92,-48.42,126.3954,0.1451,0.1875,3842
-0.026337,-0.023943,9.945818,,,,0.001767,0.000147,-0.001324,-19.26,-13.92,-48.42,126.3954,0.1451,0.1875,3851
-0.026337,-0.028731,9.945818,,,,-0.001287,-0.001686,-0.002545,-19.2,-14.88,-48.06,126.3954,0.1451,0.1875,3862
-0.01676,-0.031126,9.976943,,,,0.001156,0.000147,0.003563,-19.2,-14.88,-48.06,126.3954,0.1451,0.1875,3871
-0.03352,-0.031126,9.96976,,,,0.002989,0.003812,0.002952,-19.32,-14.76,-47.58,128.2866,0.1467,0.1886,3882
-0.019154,-0.019154,9.964972,,,,0.001767,-0.001686,0.001731,-19.8,-14.76,-47.34,128.2866,0.1467,0.1886,3891
-0.019154,-0.019154,9.964972,,,,-0.002509,-0.000464,-0.001324,-19.8,-14.76,-47.34,128.2866,0.1467,0.1886,3901
-0.026337,-0.035914,9.976943,,,,-0.001287,-0.002908,0.000509,-19.62,-14.28,-47.88,128.2866,0.1467,0.1886,3912
-0.023943,-0.01676,9.967366,,,,0.001156,-0.000464,0.001731,-19.62,-14.28,-47.88,128.2866,0.1467,0.1886,3921
-0.040703,-0.035914,9.960183,,,,-0.004341,-0.005351,0.002341,-19.14,-13.8,-48.3,126.3972,0.1484,0.1904,3932
-0.023943,-0.021548,9.964972,,,,0.001156,0.001979,0.00112,-19.14,-13.8,-48.3,126.3972,0.1484,0.1904,3941
-0.023943,-0.021548,9.964972,,,,-0.000676,0.001979,-0.001324,-18.3,-13.68,-48.3,126.3972,0.1484,0.1904,3951
-0.040703,-0.019154,9.960183,,,,0.000546,-0.000464,-0.000713,-18.3,-13.68,-48.3,126.3972,0.1484,0.1904,3961
-0.038308,-0.035914,9.957788,,,,-0.000676,-0.001075,0.002341,-18.6,-13.32,-48.36,124.4089,0.1443,0.1861,3971
-0.014366,-0.021548,9.955395,,,,0.002378,-0.000464,0.001731,-18.6,-13.32,-48.36,124.4089,0.1443,0.1861,3982
-0.038308,-0.021548,9.964972,,,,0.002378,-0.000464,0.001731,-18.84,-13.62,-47.7,124.4089,0.1443,0.1861,3992
-0.038308,-0.021548,9.964972,,,,-6.5E-05,0.001368,0.00112,-18.66,-14.22,-47.76,124.4089,0.1443,0.1861,4002
-0.014366,-0.038308,9.979338,,,,0.000546,0.000147,0.00112,-18.66,-14.22,-47.76,124.4089,0.1443,0.1861,4011
-0.019154,-0.021548,9.960183,,,,-0.001287,-0.001075,-0.002545,-18.72,-14.28,-47.52,126.4031,0.146,0.1823,4021
-0.026337,-0.035914,9.953,,,,-6.5E-05,-0.000464,-0.000713,-18.72,-14.28,-47.52,126.4031,0.146,0.1823,4032
-0.026337,-0.035914,9.953,,,,-0.001898,-0.000464,0.000509,-19.38,-14.1,-47.88,126.4031,0.146,0.1823,4041
