Keuwl Accelerometer Data File
2021-04-23 02-12-39

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
9.9854574,0.008054,0.064189,1.026536,1.028573,3.606032,82.848175
9.9874582,0.003905,0.067362,1.030197,1.032404,3.747320,86.682220
9.9894581,0.001220,0.068338,1.030685,1.032949,3.794005,88.976967
9.9914560,-0.005125,0.068826,1.032882,1.035185,3.822798,94.258850
9.9934559,-0.006590,0.068338,1.034102,1.036379,3.798338,95.507919
9.9954567,-0.011471,0.063701,1.034346,1.036369,3.580749,100.208229
9.9974566,-0.015376,0.057843,1.030929,1.032665,3.322662,104.886269
9.9994564,-0.016840,0.055891,1.028245,1.029900,3.249199,106.768082
10.0014563,-0.019769,0.053694,1.022387,1.023987,3.203141,110.212791
10.0034561,-0.018305,0.054182,1.016285,1.017893,3.220877,108.666916
10.0054560,-0.017573,0.054182,1.011892,1.013494,3.221850,107.969139
10.0074549,-0.015620,0.053206,1.003594,1.005125,3.162545,106.361076
10.0094547,-0.013912,0.053938,1.000421,1.001971,3.186965,104.462456
10.0114546,-0.011715,0.055159,0.995052,0.996648,3.243470,101.990837
10.0134544,-0.009519,0.057355,0.992611,0.994312,3.352111,99.422783
10.0154543,-0.008298,0.059308,0.991879,0.993685,3.455134,97.964981
10.0174541,-0.007566,0.062725,0.988950,0.990966,3.655324,96.877937
10.0194540,-0.007078,0.065409,0.985533,0.987727,3.819211,96.175888
10.0214539,-0.007322,0.065897,0.985289,0.987518,3.849800,96.340195
10.0234528,-0.007810,0.065165,0.982849,0.985037,3.820339,96.834312
10.0254526,-0.005125,0.065897,0.982116,0.984338,3.850207,94.447388
10.0274525,-0.004637,0.066874,0.981872,0.984158,3.905602,93.966713
10.0294523,-0.009763,0.065653,0.982360,0.984600,3.865435,98.457848
10.0314522,-0.009763,0.065653,0.982360,0.984600,3.865435,98.457848
10.0334520,-0.010495,0.066142,0.981872,0.984154,3.901839,99.016052
10.0354519,-0.012203,0.066142,0.982604,0.984904,3.915717,100.453621
10.0374517,-0.011715,0.065409,0.982360,0.984605,3.869789,100.154266
10.0394506,-0.011959,0.063701,0.984557,0.986688,3.766344,100.632912
10.0414505,-0.011715,0.063457,0.987242,0.989348,3.739736,100.459908
10.0434504,-0.012203,0.062725,0.989926,0.991987,3.693320,101.009506
10.0454502,-0.009763,0.060528,0.993099,0.994990,3.532746,99.162346
10.0474501,-0.009274,0.059552,0.994320,0.996144,3.468708,98.852005
10.0494499,-0.010739,0.060040,0.998225,1.000086,3.496480,100.140793
10.0514498,-0.010251,0.060040,1.003594,1.005441,3.472995,99.688789
10.0534496,-0.009519,0.061016,1.004814,1.006710,3.516915,98.866676
10.0554495,-0.009519,0.060528,1.008719,1.010579,3.475981,98.937035
10.0574484,-0.007322,0.059796,1.014577,1.016364,3.398054,96.981056
10.0594482,-0.007322,0.059552,1.015065,1.016837,3.382867,97.009384
10.0614481,-0.006346,0.060040,1.018726,1.020514,3.391710,96.033249
10.0634480,-0.005858,0.059552,1.021411,1.023162,3.352812,95.617584
10.0654478,-0.004393,0.057843,1.022631,1.024275,3.246668,94.343239
10.0674477,-0.004637,0.058820,1.023851,1.025550,3.298119,94.507774
10.0694475,-0.003661,0.060284,1.024340,1.026119,3.374290,93.475235
10.0714474,-0.002685,0.060040,1.023851,1.025614,3.359404,92.560303
10.0734463,-0.002685,0.058331,1.026536,1.028196,3.255760,92.635185
10.0754461,-0.003417,0.058087,1.026780,1.028427,3.243410,93.366463
10.0774460,-0.004149,0.059308,1.027512,1.029231,3.311566,94.001823
10.0794458,-0.004881,0.058820,1.027268,1.028962,3.288250,94.743965
10.0814457,-0.005125,0.059064,1.026780,1.028490,3.304583,94.959526
10.0834455,-0.005613,0.058576,1.024340,1.026028,3.287714,95.474129
10.0854454,-0.005858,0.057599,1.023119,1.024756,3.238880,95.806725
10.0874443,-0.004393,0.058087,1.021167,1.022827,3.264828,94.325058
10.0894442,-0.006102,0.058331,1.021167,1.022850,3.287119,95.971565
10.0914440,-0.006102,0.057355,1.020190,1.021820,3.235916,96.072456
10.0934439,-0.005369,0.058820,1.019458,1.021168,3.315820,95.215866
10.0954437,-0.002929,0.056867,1.017018,1.018610,3.204669,92.948250
10.0974436,-0.002197,0.057355,1.016285,1.017905,3.232527,92.193237
10.0994434,-0.000732,0.056135,1.013601,1.015154,3.170212,90.747292
10.1014433,0.000244,0.055891,1.012625,1.014166,3.159201,89.749802
10.1034422,0.000976,0.055647,1.009940,1.011472,3.154177,88.994911
10.1054420,0.000488,0.053450,1.007743,1.009160,3.036284,89.476768
10.1074419,0.000244,0.053694,1.006767,1.008198,3.052937,89.739563
10.1094418,0.000488,0.056623,1.003838,1.005434,3.228588,89.506081
10.1114416,0.001953,0.059064,1.003106,1.004845,3.371562,88.106613
10.1134415,0.001464,0.059796,1.003106,1.004888,3.412428,88.597122
10.1154413,0.000732,0.061748,1.003350,1.005249,3.521922,89.320633
10.1174412,0.001464,0.062481,1.003594,1.005538,3.563373,88.657379
10.1194401,0.000000,0.064677,1.001397,1.003484,3.695440,90.000000
10.1214399,-0.001708,0.066386,0.999445,1.001649,3.801379,91.474197
10.1234398,-0.001953,0.065897,0.999689,1.001860,3.772941,91.697159
10.1254396,-0.003417,0.066630,0.998469,1.000695,3.822798,92.935677
10.1274395,-0.003905,0.068338,0.999689,1.002030,3.916967,93.270485
10.1294394,-0.004881,0.068582,1.000177,1.002538,3.932534,94.071129
10.1314392,-0.007322,0.067118,1.002374,1.004645,3.853461,96.225830
10.1334391,-0.011471,0.065897,1.002130,1.004359,3.818647,99.874763
10.1354380,-0.010983,0.065409,1.002130,1.004322,3.786618,99.531647
10.1374378,-0.011471,0.068826,1.000909,1.003338,3.987720,99.462318
10.1394377,-0.010983,0.070047,1.000665,1.003174,4.052943,98.911110
10.1414375,-0.010251,0.072975,1.000421,1.003132,4.212776,97.995918
10.1434374,-0.009519,0.073219,1.002374,1.005089,4.212822,97.406914
10.1454372,-0.008298,0.074928,1.002374,1.005204,4.300928,96.319710
10.1474371,-0.005613,0.079077,1.001886,1.005017,4.524199,94.060478
10.1494370,-0.007566,0.079809,1.004814,1.008007,4.561538,95.415527
10.1514359,-0.007566,0.076880,1.007255,1.010213,4.385705,95.620537
10.1534357,-0.009274,0.072975,1.008231,1.010911,4.173027,97.242912
10.1554356,-0.010251,0.071267,1.009452,1.012016,4.079720,98.185036
10.1574354,-0.011227,0.070779,1.014577,1.017105,4.040263,99.013206
10.1594353,-0.010739,0.068826,1.015309,1.017696,3.924858,98.868263
10.1614351,-0.010495,0.068582,1.016041,1.018407,3.906404,98.700188
10.1634350,-0.008542,0.067118,1.020190,1.022432,3.794315,97.253197
10.1654348,-0.008298,0.062969,1.023607,1.025576,3.550493,97.507347
10.1674337,-0.008542,0.062236,1.025072,1.026995,3.506880,97.815292
10.1694336,-0.009763,0.057111,1.028000,1.029632,3.225858,99.700394
10.1714334,-0.009519,0.055159,1.027512,1.029036,3.118160,99.790894
10.1734333,-0.005858,0.055403,1.025072,1.026585,3.110868,96.035286
10.1754332,-0.001220,0.056623,1.023851,1.025417,3.166134,91.234634
10.1774330,0.001464,0.057599,1.024340,1.025959,3.219479,88.543640
10.1794329,0.006834,0.057355,1.029221,1.030840,3.212174,83.205299
10.1814327,0.009519,0.057355,1.037519,1.039147,3.207294,80.577217
10.1834316,0.009519,0.054426,1.041912,1.043376,3.035575,80.079987
10.1854315,0.006834,0.046860,1.050454,1.051521,2.581113,81.702858
10.1874313,0.003417,0.041979,1.055092,1.055932,2.285932,85.346649
10.1894312,0.002197,0.036610,1.056556,1.057192,1.988003,86.566368
10.1914310,0.000976,0.031728,1.058264,1.058740,1.718170,88.237610
10.1934309,0.000976,0.030020,1.057532,1.057959,1.626784,88.137383
10.1954308,0.000732,0.030020,1.061193,1.061618,1.620758,88.602821
10.1974306,0.000732,0.030264,1.063146,1.063577,1.631109,88.614082
10.1994295,0.001464,0.030508,1.065342,1.065780,1.642229,87.251915
10.2014294,0.002929,0.030508,1.067783,1.068223,1.644134,84.516411
10.2034292,0.003173,0.029532,1.070468,1.070880,1.589424,83.867775
10.2054291,0.003661,0.030752,1.070468,1.070916,1.657058,83.211021
10.2074289,0.007322,0.034169,1.069980,1.070550,1.870639,77.905243
10.2094288,0.010007,0.037830,1.069492,1.070207,2.095365,75.183678
10.2114286,0.010495,0.040271,1.070224,1.071033,2.226862,75.393265
10.2134285,0.012935,0.044908,1.072176,1.073194,2.495832,73.931297
10.2154274,0.013424,0.047104,1.071200,1.072319,2.618083,74.093826
10.2174273,0.013179,0.047593,1.070468,1.071606,2.641306,74.521362
10.2194271,0.011471,0.047837,1.066319,1.067453,2.641306,76.515320
10.2214270,0.010739,0.048325,1.064610,1.065760,2.662196,77.471191
10.2234268,0.008786,0.050521,1.059729,1.060969,2.770363,80.134193
10.2254276,0.009030,0.050765,1.056068,1.057326,2.795264,79.913467
10.2274275,0.009030,0.052718,1.050943,1.052303,2.913495,80.279785
10.2294273,0.008054,0.054670,1.042156,1.043620,3.035317,81.619385
10.2314253,0.008054,0.055891,1.038251,1.039786,3.113133,81.799850
10.2334261,0.006590,0.057843,1.030929,1.032572,3.232103,83.500656
10.2354259,0.007566,0.060284,1.023119,1.024922,3.398515,82.846436
10.2374258,0.007566,0.061748,1.019214,1.021111,3.492894,83.014389
10.2394257,0.009519,0.064433,1.011892,1.013986,3.682860,81.596626
10.2414255,0.011715,0.066386,1.003106,1.005368,3.844660,79.992020
10.2434254,0.011715,0.070779,0.998225,1.000799,4.110755,80.601768
10.2454252,0.012447,0.073463,0.989194,0.991996,4.307617,80.383408
10.2474241,0.013179,0.074928,0.985289,0.988222,4.415259,80.023964
10.2494240,0.014888,0.076880,0.979188,0.982314,4.572390,79.040283
10.2514238,0.015864,0.079077,0.972598,0.975936,4.740410,78.656067
10.2534237,0.016840,0.079809,0.968937,0.972364,4.811900,78.084854
10.2554235,0.018793,0.079321,0.964056,0.967496,4.833227,76.671074
10.2574234,0.020013,0.080053,0.959174,0.962717,4.917012,75.963753
10.2594233,0.020501,0.080785,0.958198,0.961816,4.971220,75.760292
10.2614231,0.018305,0.081518,0.955757,0.959402,4.995830,77.344109
10.2634220,0.018061,0.081274,0.954781,0.958404,4.983541,77.471191
10.2654219,0.014400,0.080541,0.954781,0.958280,4.897890,79.863312
10.2674217,0.013912,0.082006,0.955513,0.959127,4.975041,80.371841
10.2694216,0.012691,0.082982,0.956978,0.960653,5.013173,81.304497
10.2714214,0.012203,0.084446,0.956490,0.960288,5.097583,81.777184
10.2734213,0.011715,0.083958,0.958930,0.962670,5.051948,82.056526
10.2754211,0.011715,0.083958,0.959174,0.962913,5.050668,82.056526
10.2774210,0.012447,0.087131,0.959662,0.963690,5.240226,81.869896
10.2794199,0.012935,0.087375,0.960639,0.964691,5.253372,81.578835
10.2814198,0.013912,0.087619,0.963567,0.967643,5.260454,80.978203
10.2834196,0.017573,0.087619,0.964056,0.968189,5.295944,78.659378
10.2854195,0.019037,0.089328,0.965276,0.969587,5.405191,77.969406
10.2874193,0.021478,0.091524,0.966740,0.971301,5.554285,76.793549
10.2894192,0.022210,0.092745,0.968937,0.973619,5.621170,76.532784
10.2914190,0.022454,0.092501,0.970645,0.975301,5.600807,76.355698
10.2934189,0.022454,0.091768,0.971133,0.975718,5.556437,76.250954
10.2954178,0.023186,0.092012,0.972842,0.977459,5.570879,75.856529
10.2974176,0.021722,0.092256,0.974794,0.979391,5.553403,76.751030
10.2994175,0.020013,0.090304,0.976503,0.980874,5.410953,77.503990
10.3014174,0.020501,0.089572,0.976259,0.980574,5.376985,77.108040
10.3034172,0.020013,0.088351,0.978211,0.982397,5.290910,77.236786
10.3054171,0.017329,0.086399,0.979432,0.983388,5.141061,78.658943
10.3074169,0.015132,0.085667,0.980652,0.984503,5.069370,79.982712
10.3094168,0.013424,0.084446,0.982116,0.985832,4.975869,80.967857
10.3114157,0.013179,0.083714,0.983337,0.986982,4.925651,81.053108
10.3134155,0.012935,0.082982,0.983581,0.987160,4.880420,81.139908
10.3154154,0.011959,0.082494,0.986754,0.990268,4.828604,81.751274
10.3174152,0.011959,0.082006,0.989926,0.993389,4.785447,81.702858
10.3194151,0.013424,0.082738,0.992123,0.995658,4.829212,80.784523
10.3214149,0.013912,0.081762,0.995540,0.998989,4.762220,80.343643
10.3234148,0.013912,0.081762,0.997248,1.000691,4.754110,80.343643
10.3254147,0.013179,0.080053,0.999689,1.002976,4.639710,80.651024
10.3274136,0.013424,0.078589,1.002130,1.005296,4.548724,80.306999
10.3294134,0.015132,0.077857,1.004082,1.007210,4.516486,79.001266
10.3314133,0.015376,0.077369,1.006035,1.009122,4.483317,78.759598
10.3334131,0.014888,0.075904,1.007743,1.010707,4.389232,78.902802
10.3354130,0.014400,0.074196,1.009452,1.012277,4.281897,79.016640
10.3374128,0.012203,0.073952,1.010672,1.013447,4.241317,80.629692
10.3394127,0.011715,0.073463,1.011648,1.014380,4.205704,80.939423
10.3414125,0.009519,0.071999,1.013357,1.015956,4.099258,82.468979
10.3434124,0.008786,0.070535,1.014089,1.016577,4.009416,82.899384
10.3454123,0.007566,0.070047,1.015309,1.017751,3.969508,83.835159
10.3474112,0.008054,0.070535,1.015553,1.018032,3.998803,83.485786
10.3494110,0.008786,0.069070,1.015553,1.017937,3.922113,82.750427
10.3514109,0.008542,0.068826,1.016041,1.018406,3.904900,82.925003
10.3534107,0.008542,0.068826,1.015797,1.018162,3.905752,82.925003
10.3554106,0.007810,0.068338,1.017018,1.019341,3.869081,83.480202
10.3574104,0.008054,0.067362,1.018238,1.020495,3.811718,83.181786
10.3594103,0.007566,0.067362,1.017506,1.019761,3.811410,83.591461
10.3614101,0.007078,0.066874,1.017994,1.020213,3.779423,83.958344
10.3634100,0.007810,0.065409,1.017018,1.019149,3.705916,83.190948
10.3654099,0.008054,0.066142,1.013113,1.015301,3.762807,83.057205
10.3674097,0.007810,0.067606,1.013113,1.015396,3.843029,83.410202
10.3694086,0.007810,0.067850,1.014089,1.016386,3.853004,83.433701
10.3714085,0.007566,0.067606,1.013357,1.015637,3.840583,83.614410
10.3734083,0.006102,0.069070,1.011160,1.013535,3.922862,84.951637
10.3754082,0.004149,0.067850,1.005547,1.007842,3.867360,86.500656
10.3774080,0.002929,0.067118,1.003350,1.005597,3.830628,87.501404
10.3794079,0.002197,0.066874,1.000665,1.002900,3.825410,88.118698
10.3814077,0.002685,0.065897,0.997492,0.999670,3.782789,87.667015
10.3834076,0.002441,0.066386,0.997736,0.999946,3.809200,87.894485
10.3854074,0.003173,0.067362,0.997492,0.999769,3.867663,87.303276
10.3874073,0.004637,0.067362,0.996760,0.999045,3.875351,86.061935
10.3894062,0.007078,0.069803,0.995540,0.998009,4.031286,84.210075
10.3914061,0.008542,0.069314,0.994564,0.997013,4.016735,82.974327
10.3934059,0.009519,0.069558,0.993099,0.995578,4.043800,82.207924
10.3954058,0.010495,0.068338,0.990170,0.992581,3.994197,81.269218
10.3974056,0.010739,0.069314,0.986265,0.988756,4.067942,81.193207
10.3994055,0.010983,0.069803,0.985045,0.987576,4.103030,81.058235
10.4014053,0.010495,0.071755,0.981872,0.984547,4.224011,81.679001
10.4034052,0.011715,0.071755,0.980408,0.983100,4.241178,80.727402
10.4054050,0.012691,0.072487,0.981140,0.983896,4.289437,80.069077
10.4074039,0.011959,0.072975,0.979188,0.981976,4.318833,80.693115
10.4094038,0.012935,0.073463,0.977967,0.980808,4.361747,80.013741
10.4114037,0.012203,0.075904,0.977479,0.980498,4.497015,80.866615
10.4134035,0.013179,0.077857,0.978455,0.981637,4.613927,80.392113
10.4154034,0.014644,0.079077,0.978455,0.981755,4.698696,79.508522
10.4174032,0.017329,0.081029,0.978211,0.981714,4.841812,77.928818
10.4194031,0.016596,0.082250,0.977967,0.981560,4.903846,78.592018
10.4214020,0.016352,0.082738,0.976747,0.980381,4.935029,78.820137
10.4234018,0.019281,0.082494,0.978944,0.982602,4.946013,76.844543
10.4254017,0.019281,0.082494,0.978455,0.982116,4.948468,76.844543
10.4274015,0.018793,0.083958,0.977723,0.981501,5.028859,77.383049
10.4294014,0.019281,0.083714,0.977235,0.981004,5.023792,77.029785
10.4314013,0.020013,0.082982,0.979676,0.983388,4.979725,76.440552
10.4334011,0.018305,0.083226,0.979432,0.983132,4.972481,77.595787
10.4354010,0.017329,0.084446,0.979920,0.983704,5.027495,78.403748
10.4373999,0.015620,0.084935,0.980896,0.984690,5.031391,79.579285
10.4393997,0.016108,0.084690,0.980896,0.984677,5.022661,79.230881
10.4413996,0.016108,0.084202,0.980652,0.984392,4.996105,79.169922
10.4433994,0.014888,0.083226,0.980896,0.984533,4.926367,79.857880
10.4454002,0.015132,0.082494,0.982116,0.985691,4.881102,79.605675
10.4474001,0.014400,0.082738,0.983093,0.986673,4.882667,80.127060
10.4493999,0.013424,0.085911,0.983337,0.987174,5.053306,81.119339
10.4513998,0.014156,0.084935,0.984801,0.988558,4.996967,80.537674
10.4533987,0.014156,0.084446,0.985533,0.989246,4.965463,80.483978
10.4553986,0.016108,0.083714,0.985533,0.989213,4.943834,79.108276
10.4573984,0.016108,0.083714,0.986265,0.989943,4.940227,79.108276
10.4593983,0.016352,0.084446,0.986754,0.990495,4.981850,79.040787
10.4613981,0.015620,0.084446,0.989194,0.992915,4.961792,79.520386
10.4633980,0.014400,0.084446,0.989194,0.992897,4.949497,80.322990
10.4653978,0.014156,0.083714,0.990170,0.993804,4.900849,80.402290
10.4673977,0.014644,0.083470,0.991147,0.994763,4.886999,80.049370
10.4693966,0.015620,0.083226,0.990659,0.994271,4.885635,79.370201
10.4713964,0.015132,0.083226,0.991147,0.994750,4.878131,79.695152
10.4733963,0.016840,0.083714,0.989438,0.993116,4.932567,78.625839
10.4753962,0.017817,0.084446,0.988462,0.992223,4.990023,78.086304
10.4773960,0.016352,0.083226,0.988706,0.992338,4.903167,78.884071
10.4793959,0.016352,0.083470,0.987242,0.990899,4.924219,78.915771
10.4813957,0.016352,0.082738,0.986510,0.990108,4.886437,78.820137
10.4833956,0.015376,0.083226,0.987974,0.991592,4.896290,79.532593
10.4853954,0.014644,0.082738,0.989682,0.993243,4.852724,79.963097
10.4873943,0.011959,0.080785,0.992123,0.995478,4.705653,81.579308
10.4893942,0.010739,0.080541,0.993587,0.996904,4.675165,82.405357
10.4913940,0.010251,0.080541,0.995540,0.998845,4.662411,82.746803
10.4933939,0.010739,0.081029,0.997004,1.000349,4.686799,82.450577
10.4953938,0.010251,0.080785,0.997248,1.000568,4.668289,82.768486
10.4973936,0.010739,0.080785,0.998225,1.001546,4.667282,82.428032
10.4993935,0.011227,0.079565,1.001642,1.004859,4.586505,81.968346
10.5013933,0.011227,0.079077,1.002618,1.005794,4.554620,81.919418
10.5033922,0.013179,0.080297,1.003106,1.006401,4.637683,80.678940
10.5053921,0.013912,0.082006,1.003594,1.007035,4.737764,80.371841
10.5073919,0.013912,0.082250,1.003594,1.007055,4.751472,80.399879
10.5093918,0.013179,0.084690,1.006035,1.009679,4.869610,81.154602
10.5113916,0.013424,0.084690,1.005791,1.009439,4.872908,80.993462
10.5133915,0.013912,0.085911,1.006767,1.010522,4.940623,80.801834
10.5153913,0.014156,0.086643,1.004326,1.008156,4.995673,80.720978
10.5173903,0.014888,0.087619,1.002862,1.006792,5.064421,80.356606
10.5193901,0.013668,0.086643,1.003594,1.007420,4.994928,81.035660
10.5213900,0.014400,0.087863,1.002130,1.006077,5.077210,80.692604
10.5233898,0.013912,0.088840,1.000421,1.004454,5.136142,81.100136
10.5253897,0.011471,0.088840,1.001153,1.005153,5.112896,82.642624
10.5273895,0.011959,0.090304,0.998713,1.002858,5.211505,82.456078
10.5293894,0.011959,0.090548,0.997248,1.001422,5.232967,82.476181
10.5313892,0.010495,0.091280,0.997248,1.001472,5.264065,83.441315
10.5333881,0.010007,0.092012,0.997004,1.001291,5.303782,83.793289
10.5353880,0.009030,0.092745,0.996272,1.000620,5.343425,84.438728
10.5373878,0.007566,0.093233,0.996760,1.001140,5.361108,85.360512
10.5393877,0.007810,0.093233,0.995540,0.999927,5.368779,85.211533
10.5413876,0.009519,0.093721,0.995052,0.999501,5.408127,84.200783
10.5433874,0.008542,0.093965,0.996272,1.000730,5.410047,84.805573
10.5453873,0.008054,0.093233,0.997492,1.001872,5.359536,85.062622
10.5473871,0.007322,0.092745,0.999445,1.003766,5.318061,85.486015
10.5493870,0.006834,0.092501,1.000177,1.004469,5.298238,85.774742
10.5513859,0.006834,0.093233,0.998957,1.003321,5.346174,85.807808
10.5533857,0.004881,0.092745,0.998469,1.002779,5.314080,86.987213
10.5553856,0.004149,0.092745,0.999445,1.003747,5.306921,87.438477
10.5573854,0.002197,0.092989,1.003106,1.007409,5.297683,88.646805
10.5593853,0.001464,0.093965,1.002130,1.006526,5.357306,89.107147
10.5613852,0.001953,0.094697,1.001397,1.005867,5.403233,88.818810
10.5633850,0.002197,0.095185,1.001642,1.006156,5.429933,88.678024
10.5653849,0.004149,0.095185,1.000421,1.004948,5.440136,87.504074
10.5673838,0.003905,0.095917,1.000177,1.004773,5.482407,87.668633
10.5693836,0.003417,0.096650,1.001642,1.006299,5.514946,87.975235
10.5713835,0.003417,0.096650,1.001642,1.006299,5.514946,87.975235
10.5733833,0.003417,0.096894,0.999689,1.004380,5.539482,87.980331
10.5753832,0.003417,0.097626,1.002374,1.007122,5.566163,87.995468
10.5773830,0.002685,0.095917,1.002862,1.007442,5.465509,88.396721
10.5793829,0.002929,0.095917,1.001886,1.006471,5.471136,88.251053
10.5813828,0.002929,0.096894,1.003106,1.007779,5.519776,88.268661
10.5833826,0.004149,0.096650,1.004326,1.008975,5.501889,87.541840
10.5853815,0.004393,0.095917,1.005302,1.009877,5.455855,87.377602
10.5873814,0.004637,0.095429,1.006523,1.011047,5.422421,87.217995
10.5893812,0.004393,0.094941,1.007011,1.011486,5.391615,87.350670
10.5913811,0.003661,0.093721,1.009208,1.013557,5.309617,87.763023
10.5933809,0.004637,0.092501,1.008963,1.013205,5.244711,87.130058
10.5953808,0.004149,0.090792,1.008231,1.012319,5.150960,87.383469
10.5973806,0.004881,0.090060,1.011404,1.015418,5.095853,86.897575
10.5993805,0.005858,0.089084,1.012380,1.016309,5.039562,86.238022
10.6013803,0.007078,0.090060,1.013601,1.017618,5.093046,85.506317
10.6033802,0.008298,0.090304,1.013357,1.017406,5.113739,84.749725
10.6053801,0.009763,0.090548,1.013357,1.017441,5.135494,83.846329
10.6073799,0.010495,0.091280,1.013601,1.017757,5.179638,83.441315
10.6093798,0.010983,0.091768,1.013113,1.017320,5.212482,83.175255
10.6113796,0.010495,0.092501,1.011648,1.015923,5.257697,83.527100
10.6133795,0.010007,0.091768,1.013113,1.017309,5.206239,83.776909
10.6153793,0.010739,0.092012,1.014089,1.018311,5.219470,83.343079
10.6173792,0.010495,0.091280,1.011648,1.015812,5.189539,83.441315
10.6193790,0.007078,0.091524,1.009208,1.013374,5.197311,85.577927
10.6213789,0.005369,0.091524,1.008719,1.012877,5.193314,86.642494
10.6233788,0.004637,0.091036,1.010428,1.014531,5.154877,87.083969
10.6253786,0.005858,0.091036,1.010428,1.014537,5.158828,86.318481
10.6273785,0.005613,0.089816,1.008963,1.012969,5.096853,86.423668
10.6293802,0.006834,0.090548,1.007499,1.011583,5.150124,85.683975
10.6313801,0.006834,0.090792,1.007499,1.011605,5.163915,85.695534
10.6333799,0.007322,0.091768,1.006523,1.010724,5.225923,85.438194
10.6353798,0.009519,0.093233,1.004814,1.009175,5.328442,84.170631
10.6373796,0.010007,0.092745,1.003838,1.008163,5.309026,83.841911
10.6393795,0.010251,0.093233,1.001886,1.006266,5.348300,83.725662
10.6413794,0.011227,0.092745,1.000177,1.004531,5.336232,83.097778
10.6433792,0.014400,0.093233,0.999445,1.003887,5.392233,81.220024
10.6453791,0.015620,0.092989,0.998469,1.002911,5.394813,80.464531
10.6473789,0.016352,0.091768,0.998957,1.003296,5.330868,79.896423
10.6493788,0.016840,0.091524,0.998713,1.003039,5.323474,79.574196
10.6513786,0.017329,0.089816,0.996028,1.000219,5.247176,79.079826
10.6533794,0.017573,0.088840,0.996272,1.000380,5.193880,78.811203
10.6553793,0.019281,0.089084,0.995540,0.999704,5.231132,77.787369
10.6573792,0.018305,0.087863,0.994808,0.998848,5.155143,78.231712
10.6593790,0.017573,0.085911,0.996272,1.000124,5.030067,78.439873
10.6613789,0.017085,0.085179,0.996516,1.000296,4.982361,78.658501
10.6633787,0.017085,0.084446,0.996028,0.999747,4.943834,78.562744
10.6653786,0.017329,0.085423,0.997248,1.001050,4.995124,78.532745
10.6673784,0.015864,0.083958,0.997981,1.001631,4.893488,79.299919
10.6693783,0.015376,0.083470,0.998957,1.002556,4.856396,79.562523
10.6713781,0.015864,0.084690,1.000909,1.004611,4.920159,79.390312
10.6733780,0.016840,0.084446,1.002130,1.005822,4.911152,78.721916
10.6753778,0.016108,0.084690,1.002862,1.006560,4.913266,79.230881
10.6773777,0.016596,0.086887,1.004082,1.007971,5.034661,79.186127
10.6793776,0.017573,0.087375,1.004326,1.008273,5.071225,78.628525
10.6813774,0.019281,0.088351,1.004326,1.008389,5.145099,77.689240
10.6833773,0.018549,0.088840,1.007011,1.011092,5.149743,78.206573
10.6853771,0.019037,0.088840,1.006035,1.010129,5.160461,77.905243
10.6873770,0.020745,0.089816,1.005791,1.010006,5.236523,76.994011
10.6893768,0.019525,0.090060,1.007987,1.012191,5.223560,77.767464
10.6913767,0.020013,0.090304,1.006523,1.010764,5.250462,77.503990
10.6933765,0.019037,0.087863,1.006279,1.010287,5.105341,77.774879
10.6953764,0.019281,0.087619,1.007011,1.010999,5.091083,77.589539
10.6973763,0.019525,0.088107,1.005302,1.009345,5.129653,77.504807
10.6993761,0.017817,0.086887,1.002618,1.006533,5.055398,78.411781
10.7013760,0.017573,0.085911,1.003838,1.007661,4.992378,78.439873
10.7033758,0.016352,0.084690,1.006279,1.009969,4.899250,79.071609
10.7053757,0.016840,0.084446,1.005791,1.009470,4.893328,78.721916
10.7073755,0.016596,0.084690,1.005302,1.009000,4.906602,78.912514
10.7093754,0.016108,0.084690,1.005058,1.008749,4.902528,79.230881
10.7113752,0.017085,0.085423,1.005547,1.009313,4.951357,78.690071
10.7133751,0.016108,0.085911,1.005791,1.009581,4.966725,79.380341
10.7153749,0.015864,0.087863,1.004326,1.008287,5.080219,79.765198
10.7173748,0.016108,0.087863,1.003106,1.007075,5.088850,79.611145
10.7193747,0.017573,0.088840,1.001397,1.005484,5.167405,78.811203
10.7213745,0.018305,0.089328,0.997736,1.001894,5.221797,78.419380
10.7233734,0.019525,0.089328,0.996760,1.000945,5.241273,77.670250
10.7253733,0.018793,0.089084,0.994076,0.998236,5.232929,78.087608
10.7273731,0.017085,0.090060,0.992855,0.997078,5.274923,79.258522
10.7293730,0.017573,0.089084,0.991391,0.995540,5.233079,78.841087
10.7313728,0.015132,0.086887,0.989926,0.993847,5.091160,80.120613
10.7333727,0.013424,0.088107,0.988706,0.992715,5.150846,81.337341
10.7353725,0.011715,0.087863,0.990903,0.994859,5.111784,82.405357
10.7373734,0.010495,0.086887,0.991391,0.995246,5.044924,83.112808
10.7393713,0.010983,0.086155,0.991391,0.995188,5.006681,82.735191
10.7413712,0.010251,0.086399,0.989682,0.993499,5.024065,83.233826
10.7433710,0.008054,0.087375,0.991879,0.995753,5.055476,84.733429
10.7453718,0.008054,0.088107,0.992367,0.996303,5.094738,84.776955
10.7473717,0.008054,0.088351,0.992855,0.996811,5.106147,84.791298
10.7493715,0.008542,0.087863,0.993831,0.997744,5.075975,84.447029
10.7513714,0.008786,0.088595,0.995052,0.999027,5.112819,84.336296
