ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),Time since start in ms 
0.169994,-0.007183,9.900327,-0.019652,0.000553,0.007081,140.7,-17.76,141.24,262.3926,-0.2266,-0.8059,55.81396,37.500267,209.0256,1768
0.169994,-0.007183,9.900327,-0.008045,0.003608,0.010135,140.7,-17.76,141.24,262.3926,-0.2266,-0.8059,55.81396,37.500267,209.0256,1778
0.172388,-0.045491,9.933846,0.006005,-0.000668,0.009525,141.54,-17.58,141.36,262.3926,-0.2266,-0.8059,55.81396,37.500267,209.0256,1788
0.141262,-0.040703,9.90272,0.006005,-0.000668,0.009525,141.54,-17.58,141.36,262.3926,-0.2266,-0.8059,55.81396,37.500267,209.0256,1798
0.150839,-0.023943,9.814133,0.018222,-0.011053,0.008914,141.54,-17.64,141.84,262.4984,-0.1661,-0.8542,55.81396,37.500267,209.0256,1808
0.169994,0.014366,9.763853,0.021276,-0.016551,0.000972,141.54,-17.64,141.84,262.4984,-0.1661,-0.8542,55.81396,37.500267,209.0256,1818
0.169994,0.014366,9.763853,0.01639,-0.011053,-0.008801,141.12,-18.48,141.78,262.4984,-0.1661,-0.8542,55.81396,37.500267,209.0256,1828
0.167599,0.026337,9.751882,0.011503,-0.003723,-0.005747,141.12,-18.48,141.78,262.4984,-0.1661,-0.8542,55.81396,37.500267,209.0256,1838
0.102954,0.047885,9.713573,0.007837,0.001775,0.002805,141.42,-18.24,141.6,262.4535,-0.1544,-0.8797,55.81396,37.500267,209.0256,1848
0.160416,0.055068,9.692024,-0.001936,0.001164,0.005249,141.42,-18.24,141.6,262.4535,-0.1544,-0.8797,55.81396,37.500267,209.0256,1858
0.174782,0.090982,9.682447,-0.014154,0.006662,0.001583,141.66,-18.12,141.6,262.4535,-0.1544,-0.8797,55.81396,37.500267,209.0256,1868
0.174782,0.090982,9.682447,-0.027593,0.006662,0.003416,141.66,-18.12,141.6,262.4535,-0.1544,-0.8797,55.81396,37.500267,209.0256,1878
0.167599,0.019154,9.727939,-0.027593,0.006662,0.003416,141.9,-18.48,141.12,262.5225,-0.1396,-0.8882,55.81396,37.500267,209.0256,1888
0.158022,0.004789,9.79019,-0.027593,-5.7E-05,0.005859,141.9,-18.48,141.12,262.5225,-0.1396,-0.8882,55.81396,37.500267,209.0256,1898
0.191542,-0.019154,9.850046,-0.023317,-0.00861,0.003416,141.18,-19.02,141,262.5225,-0.1396,-0.8882,55.81396,37.500267,209.0256,1908
0.162811,-0.035914,9.857229,-0.016597,-0.003112,-0.003304,140.94,-19.08,141.42,262.5225,-0.1396,-0.8882,55.81396,37.500267,209.0256,1918
0.162811,-0.035914,9.857229,-0.011099,-0.006777,-0.000249,140.94,-19.08,141.42,262.5225,-0.1396,-0.8882,55.81396,37.500267,209.0256,1928
0.138868,-0.028731,9.835681,-0.010489,-0.014718,-0.003914,140.7,-18.9,140.88,262.1014,-0.0987,-0.916,55.81396,37.500267,209.0256,1938
0.107742,-0.009577,9.869201,-0.004991,-0.013496,0.000362,140.7,-18.9,140.88,262.1014,-0.0987,-0.916,55.81396,37.500267,209.0256,1948
0.117319,0.002394,9.864412,0.001118,-0.011664,0.003416,140.34,-18.48,140.7,262.1014,-0.0987,-0.916,55.81396,37.500267,209.0256,1958
0.131685,0.004789,9.871595,0.003561,-0.014718,0.005859,140.28,-18.66,140.82,262.1014,-0.0987,-0.916,55.81396,37.500267,209.0256,1968
0.131685,0.004789,9.871595,0.00967,-0.013496,0.004027,140.28,-18.66,140.82,262.1014,-0.0987,-0.916,55.81396,37.500267,209.0256,1978
0.119714,0.0838,9.840469,0.010892,-0.00861,0.004027,140.94,-18.36,140.52,262.5522,-0.0522,-0.9308,55.81396,37.500267,209.0256,1988
0.095771,0.098165,9.804555,0.015168,-0.011664,-0.004525,140.94,-18.36,140.52,262.5522,-0.0522,-0.9308,55.81396,37.500267,209.0256,1998
0.114925,0.040703,9.794978,0.012724,-0.01594,-0.00086,141.12,-18.36,140.94,262.5522,-0.0522,-0.9308,55.81396,37.500267,209.0256,2008
0.114925,0.040703,9.794978,0.010892,-0.006777,-0.002082,141.12,-18.36,140.94,262.5522,-0.0522,-0.9308,55.81396,37.500267,209.0256,2018
0.138868,0.019154,9.804555,0.004172,0.002997,-0.002082,140.76,-18.18,141.48,262.5203,-0.0872,-0.9037,55.81396,37.500267,209.0256,2028
0.134079,0,9.883567,-0.003769,0.010327,-0.000249,140.76,-18.18,141.48,262.5203,-0.0872,-0.9037,55.81396,37.500267,209.0256,2038
0.143657,-0.043097,9.955395,-0.003158,0.015825,-0.000249,141,-17.7,141.3,262.5203,-0.0872,-0.9037,55.81396,37.500267,209.0256,2048
0.155628,-0.01676,9.967366,0.007227,0.009106,0.000362,141,-17.7,141.3,262.5203,-0.0872,-0.9037,55.81396,37.500267,209.0256,2058
0.155628,-0.01676,9.967366,0.02372,0.001775,-0.006969,141,-18.12,141.3,262.4998,-0.1141,-0.8537,55.81396,37.500267,209.0256,2068
0.162811,0.014366,9.866806,0.040824,-0.010442,-0.005747,141,-18.12,141.3,262.4998,-0.1141,-0.8537,55.81396,37.500267,209.0256,2077
0.203513,0.021548,9.766247,0.043878,-0.018994,-0.005136,141.24,-18.72,141.36,262.4998,-0.1141,-0.8537,55.81396,37.500267,209.0256,2089
0.227456,0.031126,9.675264,0.02372,-0.00861,-0.001471,141.24,-18.72,141.36,262.4998,-0.1141,-0.8537,55.81396,37.500267,209.0256,2101
0.260976,0.057463,9.665688,0.02372,-0.00861,-0.001471,141.36,-18.96,141.06,262.0798,-0.1307,-0.8398,55.81396,37.500267,209.0256,2108
0.220273,0.057463,9.675264,-0.008656,0.012771,-0.00819,141.42,-18.96,140.76,262.0798,-0.1307,-0.8398,55.81396,37.500267,209.0256,2124
0.220273,0.057463,9.675264,-0.008656,0.012771,-0.00819,141.42,-18.96,140.76,262.0798,-0.1307,-0.8398,55.81396,37.500267,209.0256,2128
0.217879,0.047885,9.660899,-0.008045,-0.000668,-0.00819,141.12,-18.78,140.82,262.0798,-0.1307,-0.8398,55.81396,37.500267,209.0256,2137
0.181965,0.040703,9.747093,-0.006212,-0.010442,-0.017964,141.12,-18.78,140.82,262.0798,-0.1307,-0.8398,55.81396,37.500267,209.0256,2148
0.158022,0.028731,9.794978,-0.003158,-0.017162,-0.015521,141.24,-17.82,141.3,262.4585,-0.1457,-0.9221,55.81396,37.500267,209.0256,2158
0.158022,0.028731,9.794978,0.001118,-0.019605,-0.011856,141.24,-17.82,141.3,262.4585,-0.1457,-0.9221,55.81396,37.500267,209.0256,2168
0.134079,0.047885,9.802161,-0.001936,-0.014718,-0.017353,141.3,-18,140.88,262.4585,-0.1457,-0.9221,55.81396,37.500267,209.0256,2178
0.129291,-0.004789,9.75667,-0.009267,-0.015329,-0.011245,141.06,-18.42,140.76,262.4585,-0.1457,-0.9221,55.81396,37.500267,209.0256,2188
0.110137,-0.009577,9.869201,-0.008656,-0.011053,-0.005136,141.06,-18.42,140.76,262.4585,-0.1457,-0.9221,55.81396,37.500267,209.0256,2198
0.095771,0.004789,9.890749,-0.000715,-0.009831,0.000362,140.58,-18.54,140.58,262.0268,-0.1575,-1.0203,55.81396,37.500267,209.0256,2208
0.095771,0.004789,9.890749,-0.000715,-0.009831,0.000362,140.58,-18.54,140.58,262.0268,-0.1575,-1.0203,55.81396,37.500267,209.0256,2218
0.203513,-0.004789,9.862018,0.001729,-0.006166,-0.009412,140.94,-18.36,140.82,262.0268,-0.1575,-1.0203,55.81396,37.500267,209.0256,2228
0.136474,0.019154,9.897932,0.001729,-0.006166,-0.009412,140.94,-18.36,140.82,262.0268,-0.1575,-1.0203,55.81396,37.500267,209.0256,2238
0.119714,0.031126,9.850046,0.004172,-0.002501,-0.013688,141.66,-18.24,141.6,262.5158,-0.131,-0.9885,55.81396,37.500267,209.0256,2248
0.119714,0.031126,9.850046,0.009059,-0.006777,-0.014299,141.66,-18.24,141.6,262.5158,-0.131,-0.9885,55.81396,37.500267,209.0256,2258
0.047885,0.074223,9.830893,0.013946,-0.00922,-0.003914,141,-18.18,141.42,262.5158,-0.131,-0.9885,55.81396,37.500267,209.0256,2269
0.102954,0.076617,9.802161,0.013946,-0.009831,-0.001471,141,-18.18,141.42,262.5158,-0.131,-0.9885,55.81396,37.500267,209.0256,2278
0.201119,0.026337,9.830893,0.009059,0.001164,0.001583,141,-18.36,141,262.4712,-0.1304,-0.9426,55.81396,37.500267,209.0256,2289
0.22985,-0.026337,9.816526,0.00234,0.018269,-0.001471,141,-18.36,141,262.4712,-0.1304,-0.9426,55.81396,37.500267,209.0256,2298
0.22985,-0.026337,9.816526,0.00234,0.015214,-0.010634,141.48,-18.36,141.54,262.4712,-0.1304,-0.9426,55.81396,37.500267,209.0256,2308
0.148445,0.047885,9.826104,0.01639,0.00544,-0.009412,141.48,-18.36,141.54,262.4712,-0.1304,-0.9426,55.81396,37.500267,209.0256,2319
0.107742,0.126897,9.768641,0.027385,-0.010442,-0.009412,141,-18.66,142.38,262.0332,-0.1677,-0.8902,55.81396,37.500267,209.0256,2328
0.126897,0.076617,9.663293,0.027385,-0.010442,-0.009412,141,-18.66,142.38,262.0332,-0.1677,-0.8902,55.81396,37.500267,209.0256,2338
0.126897,0.076617,9.663293,0.006005,-0.001279,-0.010023,140.94,-18.66,141.9,262.0332,-0.1677,-0.8902,55.81396,37.500267,209.0256,2348
0.079011,0.055068,9.711179,-0.005602,-5.7E-05,-0.00819,140.94,-18.66,141.9,262.0332,-0.1677,-0.8902,55.81396,37.500267,209.0256,2358
0.102954,0.090982,9.804555,-0.003158,-0.003723,-0.006969,140.94,-18.54,140.94,261.9827,-0.2196,-0.8903,55.81396,37.500267,209.0256,2369
0.102954,0.090982,9.804555,0.001118,-0.01594,-0.004525,140.94,-18.54,140.94,261.9827,-0.2196,-0.8903,55.81396,37.500267,209.0256,2378
0.179571,0.122108,9.862018,0.001118,-0.01594,-0.004525,140.7,-18.72,141.48,261.9827,-0.2196,-0.8903,55.81396,37.500267,209.0256,2388
0.227456,0.064645,9.883567,0.004172,-0.016551,-0.006969,140.7,-18.72,141.48,261.9827,-0.2196,-0.8903,55.81396,37.500267,209.0256,2398
0.148445,0.06704,9.943423,0.00295,-0.010442,-0.005747,140.94,-18.78,141.06,261.9407,-0.2671,-0.8499,55.81396,37.500267,209.0256,2408
0.148445,0.06704,9.943423,0.007227,0.006662,0.005859,140.94,-18.78,141.06,261.9407,-0.2671,-0.8499,55.81396,37.500267,209.0256,2418
0.177176,0.040703,9.909904,0.012113,0.008495,0.005249,141,-18.84,140.76,261.9407,-0.2671,-0.8499,55.81396,37.500267,209.0256,2428
0.210696,0.004789,9.948212,0.019444,0.009106,0.007081,141,-18.84,140.76,261.9407,-0.2671,-0.8499,55.81396,37.500267,209.0256,2438
0.160416,0.021548,9.90272,0.03777,-0.004944,0.000972,141.36,-18.54,141.6,261.8588,-0.341,-0.8767,55.81396,37.500267,209.0256,2448
0.098165,0.028731,9.826104,0.042657,-0.006166,-0.002082,141.24,-18.42,141.54,261.8588,-0.341,-0.8767,55.81396,37.500267,209.0256,2457
0.098165,0.028731,9.826104,0.042657,-0.006166,-0.002082,141.24,-18.42,141.54,261.8588,-0.341,-0.8767,55.81396,37.500267,209.0256,2468
0.10056,0.071828,9.715967,0.038381,-0.012275,-0.003304,140.94,-18.78,141.66,261.8588,-0.341,-0.8767,55.81396,37.500267,209.0256,2478
0.10056,0.071828,9.715967,0.021276,-0.001279,-0.002082,140.94,-18.78,141.66,261.8588,-0.341,-0.8767,55.81396,37.500267,209.0256,2488
0.107742,0.076617,9.668081,0.01639,0.00483,0.002194,140.76,-19.02,141.66,261.8188,-0.3778,-0.8935,55.81396,37.500267,209.0256,2500
0.158022,0.093377,9.684841,0.004172,0.015214,0.007081,140.64,-19.32,141.36,261.8188,-0.3778,-0.8935,55.81396,37.500267,209.0256,2508
0.21309,0.059857,9.766247,-0.003158,0.015214,0.005859,140.64,-19.32,141.36,261.8188,-0.3778,-0.8935,55.81396,37.500267,209.0256,2521
0.21309,0.059857,9.766247,-0.000104,0.013382,0.005249,141.12,-18.3,141,262.2183,-0.3919,-0.8566,55.81396,37.500267,209.0256,2528
0.196331,0.040703,9.785401,0.00234,-0.001279,0.004027,141.12,-18.3,141,262.2183,-0.3919,-0.8566,55.81396,37.500267,209.0256,2538
0.191542,0.062251,9.833286,0.007837,-0.003112,0.004027,141,-18.18,141.3,262.2183,-0.3919,-0.8566,55.81396,37.500267,209.0256,2548
0.239427,0.028731,9.857229,0.009059,-0.004944,0.005249,141,-18.18,141.3,262.2183,-0.3919,-0.8566,55.81396,37.500267,209.0256,2558
0.239427,0.028731,9.857229,0.013335,-0.006777,0.008914,141.36,-18.6,141.36,261.815,-0.3923,-0.8458,55.81396,37.500267,209.0256,2568
0.22985,0.069434,9.862018,0.01639,-0.003723,0.008303,141.36,-18.6,141.36,261.815,-0.3923,-0.8458,55.81396,37.500267,209.0256,2577
0.201119,0.112531,9.72315,0.017,-0.002501,0.010746,141.36,-17.94,141.36,261.815,-0.3923,-0.8458,55.81396,37.500267,209.0256,2588
0.172388,0.119714,9.696813,0.012724,-0.014107,0.010135,141.36,-17.94,141.36,261.815,-0.3923,-0.8458,55.81396,37.500267,209.0256,2598
0.179571,0.124502,9.718362,0.00295,-0.010442,0.008914,140.46,-17.94,141.3,262.1546,-0.3898,-0.9262,55.81396,37.500267,209.0256,2608
0.179571,0.124502,9.718362,-0.007434,0.002386,0.005249,140.46,-17.94,141.3,262.1546,-0.3898,-0.9262,55.81396,37.500267,209.0256,2618
0.186753,0.146051,9.771035,-0.01171,0.006051,0.001583,140.58,-18.06,141.42,262.1546,-0.3898,-0.9262,55.81396,37.500267,209.0256,2628
0.189148,0.129291,9.792584,-0.009878,0.004219,-0.003914,140.58,-18.06,141.42,262.1546,-0.3898,-0.9262,55.81396,37.500267,209.0256,2638
0.124502,0.124502,9.842864,-0.000104,-0.006777,-0.009412,140.82,-18.3,141.18,262.1532,-0.4369,-0.9912,55.81396,37.500267,209.0256,2648
0.10056,0.126897,9.857229,0.007227,-0.00861,-0.00819,140.82,-18.3,141.18,262.1532,-0.4369,-0.9912,55.81396,37.500267,209.0256,2658
0.10056,0.126897,9.857229,0.007227,-0.00861,-0.00819,140.82,-18.3,141.18,262.1532,-0.4369,-0.9912,55.81396,37.500267,209.0256,2668
0.10056,0.107742,9.830893,0.014557,-0.012275,-0.003914,140.82,-18.66,140.94,262.1532,-0.4369,-0.9912,55.81396,37.500267,209.0256,2678
0.162811,0.112531,9.838076,0.015779,-0.00922,-0.004525,141.18,-18.96,140.88,261.6898,-0.4925,-1.0013,55.81396,37.500267,209.0256,2688
0.141262,0.110137,9.866806,0.013946,-5.7E-05,-0.00086,141.18,-18.96,140.88,261.6898,-0.4925,-1.0013,55.81396,37.500267,209.0256,2698
0.141262,0.110137,9.866806,0.011503,0.003608,0.000362,141.12,-19.38,141.6,261.6898,-0.4925,-1.0013,55.81396,37.500267,209.0256,2708
0.167599,0.079011,9.847652,0.014557,0.003608,0.002805,141.12,-19.38,141.6,261.6898,-0.4925,-1.0013,55.81396,37.500267,209.0256,2718
0.193936,0.102954,9.883567,0.014557,0.003608,-0.003304,141.36,-19.02,141.96,261.6111,-0.57,-0.971,55.81396,37.500267,209.0256,2727
0.237033,0.098165,9.830893,0.017,0.011549,-0.005136,141.36,-19.02,141.96,261.6111,-0.57,-0.971,55.81396,37.500267,209.0256,2738
0.203513,0.090982,9.778218,0.012724,0.014603,-0.010634,141.54,-18.66,142.14,261.6111,-0.57,-0.971,55.81396,37.500267,209.0256,2748
0.203513,0.090982,9.778218,0.006005,0.01216,-0.006358,141.54,-18.66,142.14,261.6111,-0.57,-0.971,55.81396,37.500267,209.0256,2758
0.129291,0.102954,9.711179,0.008448,0.007884,-0.003304,141.36,-18.6,142.08,261.5763,-0.6068,-0.954,55.81396,37.500267,209.0256,2768
0.143657,0.110137,9.718362,0.006005,-5.7E-05,0.001583,141.36,-18.6,142.08,261.5763,-0.6068,-0.954,55.81396,37.500267,209.0256,2778
0.146051,0.107742,9.701602,0.007837,-0.001279,-0.000249,141.6,-18.9,141.24,261.5763,-0.6068,-0.954,55.81396,37.500267,209.0256,2788
0.167599,0.119714,9.725544,0.007837,-0.002501,-0.00086,141.6,-18.9,141.24,261.5763,-0.6068,-0.954,55.81396,37.500267,209.0256,2798
0.181965,0.129291,9.718362,0.007837,-0.002501,-0.00086,141.78,-18.9,141.54,261.6305,-0.6125,-0.9515,55.81396,37.500267,209.0256,2808
0.181965,0.129291,9.718362,0.006616,-0.004944,0.001583,141.78,-18.9,141.54,261.6305,-0.6125,-0.9515,55.81396,37.500267,209.0256,2818
0.225062,0.134079,9.715967,0.001118,-0.010442,-0.000249,141.72,-18.72,141.9,261.6305,-0.6125,-0.9515,55.81396,37.500267,209.0256,2828
0.210696,0.143657,9.730332,-0.010489,-0.003112,-0.002082,141.72,-18.72,141.9,261.6305,-0.6125,-0.9515,55.81396,37.500267,209.0256,2838
0.191542,0.129291,9.759064,-0.022095,0.00483,-0.005747,140.94,-18.48,141.48,261.959,-0.6284,-0.9906,55.81396,37.500267,209.0256,2848
0.222668,0.126897,9.811738,-0.023928,0.001164,-0.002693,140.94,-18.48,141.48,261.959,-0.6284,-0.9906,55.81396,37.500267,209.0256,2858
0.222668,0.126897,9.811738,-0.023317,-0.003112,-0.004525,140.7,-18.48,141.24,261.959,-0.6284,-0.9906,55.81396,37.500267,209.0256,2869
0.208302,0.114925,9.876384,-0.019652,-0.005555,-0.010023,140.7,-18.48,141.24,261.959,-0.6284,-0.9906,55.81396,37.500267,209.0256,2878
0.119714,0.069434,9.895537,-0.013543,-0.007999,-0.014299,140.88,-18.72,141.48,261.5564,-0.6223,-1.0139,55.81396,37.500267,209.0256,2887
0.129291,0.064645,9.895537,-0.004991,-0.004944,-0.013688,140.88,-18.72,141.48,261.5564,-0.6223,-1.0139,55.81396,37.500267,209.0256,2898
0.184359,0.081405,9.857229,0.005394,-0.00861,-0.010634,140.82,-18.78,141.78,261.5564,-0.6223,-1.0139,55.81396,37.500267,209.0256,2908
0.201119,0.112531,9.878778,0.008448,-0.004944,-0.009412,140.82,-18.78,141.78,261.5564,-0.6223,-1.0139,55.81396,37.500267,209.0256,2918
0.201119,0.112531,9.878778,0.013946,-0.00189,-0.010634,140.7,-18.66,142.02,261.5471,-0.6219,-1.0401,55.81396,37.500267,209.0256,2928
0.272947,0.126897,9.871595,0.014557,-0.005555,-0.012467,140.7,-18.66,142.02,261.5471,-0.6219,-1.0401,55.81396,37.500267,209.0256,2938
0.29689,0.064645,9.912297,0.012724,0.007273,-0.011856,140.46,-18.9,141.66,261.5471,-0.6219,-1.0401,55.81396,37.500267,209.0256,2947
0.265765,0.074223,9.90272,0.011503,0.013992,-0.017353,140.46,-18.9,141.66,261.5471,-0.6219,-1.0401,55.81396,37.500267,209.0256,2958
0.265765,0.074223,9.90272,0.019444,0.00544,-0.026516,141.12,-19.14,141.48,261.5291,-0.6417,-1.061,55.81396,37.500267,209.0256,2968
0.189148,0.138868,9.835681,0.025552,-0.007388,-0.027738,141.12,-19.14,141.48,261.5291,-0.6417,-1.061,55.81396,37.500267,209.0256,2978
0.0838,0.251399,9.660899,0.027996,-0.012275,-0.025295,141.66,-18.84,140.88,261.5291,-0.6417,-1.061,55.81396,37.500267,209.0256,2989
0.074223,0.184359,9.598648,0.011503,-0.006777,-0.017353,141.66,-18.84,140.88,261.5291,-0.6417,-1.061,55.81396,37.500267,209.0256,2998
0.05028,0.136474,9.620196,-0.008656,0.007273,-0.017353,141.12,-18.42,140.52,261.9127,-0.6541,-1.1214,55.81396,37.500267,209.0256,3009
0.05028,0.136474,9.620196,-0.008656,0.007273,-0.017353,141.12,-18.42,140.52,261.9127,-0.6541,-1.1214,55.81396,37.500267,209.0256,3018
0.019154,0.117319,9.703996,-0.026371,0.017658,-0.005136,141.3,-18.3,141.36,261.9127,-0.6541,-1.1214,55.81396,37.500267,209.0256,3028
0.179571,0.138868,9.823709,-0.026371,0.017658,-0.005136,141.3,-18.3,141.36,261.9127,-0.6541,-1.1214,55.81396,37.500267,209.0256,3038
0.179571,0.138868,9.823709,-0.020262,-0.000668,-0.010023,141.3,-18.3,141.36,261.9127,-0.6541,-1.1214,55.81396,37.500267,209.0256,3048
0.222668,0.155628,9.866806,-0.012321,-0.00861,-0.014299,141.3,-18.48,141.18,261.853,-0.7229,-1.0558,55.81396,37.500267,209.0256,3058
0.153234,0.122108,9.876384,0.001118,-0.028157,-0.023462,141.06,-18.54,141.12,261.853,-0.7229,-1.0558,55.81396,37.500267,209.0256,3068
0.179571,0.093377,9.905115,0.003561,-0.02999,-0.016743,141.06,-18.54,141.12,261.853,-0.7229,-1.0558,55.81396,37.500267,209.0256,3078
0.179571,0.093377,9.905115,0.00234,-0.012275,-0.010023,141.66,-18.78,141.3,261.521,-0.7236,-0.9718,55.81396,37.500267,209.0256,3088
0.184359,0.098165,9.909904,-0.006823,0.000553,-0.001471,141.66,-18.78,141.3,261.521,-0.7236,-0.9718,55.81396,37.500267,209.0256,3098
0.184359,0.05028,9.960183,-0.01171,0.013992,-0.005136,141.18,-18.78,141.18,261.521,-0.7236,-0.9718,55.81396,37.500267,209.0256,3108
0.124502,0.076617,9.933846,-0.003769,0.01216,-0.004525,141.18,-18.78,141.18,261.521,-0.7236,-0.9718,55.81396,37.500267,209.0256,3118
0.150839,0.098165,9.866806,0.007227,-0.006166,-0.009412,140.7,-18.78,141.72,261.4525,-0.7239,-0.9829,55.81396,37.500267,209.0256,3128
0.150839,0.098165,9.866806,0.015168,-0.015329,-0.005747,140.7,-18.78,141.72,261.4525,-0.7239,-0.9829,55.81396,37.500267,209.0256,3138
0.134079,0.134079,9.802161,0.015779,-0.019605,-0.003914,141.9,-18.42,141.42,261.4525,-0.7239,-0.9829,55.81396,37.500267,209.0256,3148
0.158022,0.153234,9.715967,0.004783,-0.014718,0.000972,141.9,-18.42,141.42,261.4525,-0.7239,-0.9829,55.81396,37.500267,209.0256,3158
0.220273,0.205908,9.694419,-0.014154,-0.003112,-0.003304,141.24,-18,140.94,261.8884,-0.7027,-0.9606,55.81396,37.500267,209.0256,3168
0.225062,0.225062,9.787795,-0.026371,0.004219,-0.00758,141.24,-18,140.94,261.8884,-0.7027,-0.9606,55.81396,37.500267,209.0256,3178
0.225062,0.225062,9.787795,-0.023317,0.000553,-0.010634,140.58,-18.18,141,261.8884,-0.7027,-0.9606,55.81396,37.500267,209.0256,3188
0.153234,0.177176,9.845258,-0.023317,0.000553,-0.010634,140.58,-18.18,141,261.8884,-0.7027,-0.9606,55.81396,37.500267,209.0256,3198
0.134079,0.148445,9.881172,-0.016597,-0.00922,-0.014299,141.06,-18.96,141,261.4711,-0.7146,-0.9643,55.81396,37.500267,209.0256,3208
0.10056,0.131685,9.893144,-0.003769,-0.014718,-0.010023,141.06,-18.96,141,261.4711,-0.7146,-0.9643,55.81396,37.500267,209.0256,3218
0.112531,0.143657,9.823709,0.006616,-0.021438,-0.003304,141.36,-19.14,140.82,261.4711,-0.7146,-0.9643,55.81396,37.500267,209.0256,3228
0.112531,0.143657,9.823709,0.007227,-0.019605,-0.003304,141.36,-19.14,140.82,261.4711,-0.7146,-0.9643,55.81396,37.500267,209.0256,3238
0.162811,0.153234,9.814133,0.004172,-0.021438,-0.002693,141.54,-18.48,140.82,261.8796,-0.7651,-0.9823,55.81396,37.500267,209.0256,3248
0.198725,0.146051,9.826104,-0.000104,-0.017773,-0.006358,141.54,-18.48,140.82,261.8796,-0.7651,-0.9823,55.81396,37.500267,209.0256,3258
0.179571,0.136474,9.876384,-0.008045,-0.013496,-0.013688,141.06,-18.6,141.42,261.8796,-0.7651,-0.9823,55.81396,37.500267,209.0256,3268
0.179571,0.136474,9.876384,0.001729,-0.017162,-0.009412,141.06,-18.6,141.42,261.8796,-0.7651,-0.9823,55.81396,37.500267,209.0256,3278
0.174782,0.165205,9.921875,0.001729,-0.017162,-0.009412,141.06,-18.6,141.42,261.8796,-0.7651,-0.9823,55.81396,37.500267,209.0256,3288
0.119714,0.191542,9.943423,0.024942,-0.018994,-0.004525,140.82,-19.26,141.36,261.3793,-0.8019,-0.9865,55.81396,37.500267,209.0256,3298
0.105348,0.222668,9.852441,0.024942,-0.018994,-0.004525,141.18,-18.66,141.48,261.3793,-0.8019,-0.9865,55.81396,37.500267,209.0256,3308
0.105348,0.222668,9.852441,0.032272,-0.026935,0.001583,141.18,-18.66,141.48,261.3793,-0.8019,-0.9865,55.81396,37.500267,209.0256,3318
0.189148,0.256187,9.72315,0.030439,-0.02327,0.002805,141.6,-18.54,141.66,261.3909,-0.8408,-1.0059,55.81396,37.500267,209.0256,3328
0.241822,0.268159,9.725544,0.010281,-0.006166,-0.005136,141.6,-18.54,141.66,261.3909,-0.8408,-1.0059,55.81396,37.500267,209.0256,3338
0.167599,0.244216,9.72315,-0.004991,0.013382,-0.00819,141.18,-18.36,141.12,261.3909,-0.8408,-1.0059,55.81396,37.500267,209.0256,3348
0.167599,0.244216,9.72315,-0.008656,0.014603,-0.005747,141.18,-18.36,141.12,261.3909,-0.8408,-1.0059,55.81396,37.500267,209.0256,3357
0.141262,0.172388,9.792584,-0.001326,0.007273,-0.006358,141.3,-18.06,141.3,261.6046,-0.9734,-1.0217,55.81396,37.500267,209.0256,3368
0.181965,0.148445,9.840469,0.00295,-0.003723,-0.011245,141.3,-18.06,141.3,261.6046,-0.9734,-1.0217,55.81396,37.500267,209.0256,3378
0.174782,0.134079,9.802161,0.007837,-0.006166,-0.013688,141.18,-18.96,142.02,261.6046,-0.9734,-1.0217,55.81396,37.500267,209.0256,3388
