Keuwl Accelerometer Data File
2021-04-25 22-04-39

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.4278685,0.205908,-0.366324,9.929058,9.937947,2.423578,299.339966
0.4298683,0.222668,-0.368718,9.917087,9.926436,2.487033,301.127625
0.4318680,0.229850,-0.373507,9.931452,9.941131,2.528556,301.607513
0.4338677,0.229850,-0.373507,9.933846,9.943522,2.527859,301.607513
0.4358675,0.227456,-0.380690,9.941029,9.950915,2.554280,300.857666
0.4378672,0.220273,-0.373507,9.941029,9.950481,2.497635,300.529694
0.4398669,0.213090,-0.361535,9.948212,9.957060,2.415651,300.515259
0.4418667,0.205908,-0.361535,9.943423,9.952124,2.395962,299.663086
0.4438665,0.203513,-0.368718,9.943423,9.952338,2.425273,298.896423
0.4458662,0.205908,-0.351958,9.964972,9.973311,2.343265,300.329102
0.4478659,0.215485,-0.344776,9.962578,9.970871,2.336992,302.005371
0.4498657,0.210696,-0.335198,9.945818,9.953695,2.279588,302.152283
0.4518654,0.210696,-0.337593,9.943423,9.951384,2.291833,301.968842
0.4538651,0.217879,-0.318439,9.945818,9.953300,2.221671,304.380341
0.4558649,0.220273,-0.311256,9.943423,9.950732,2.196152,305.286743
0.4578647,0.217879,-0.308861,9.957788,9.964960,2.173849,305.200165
0.4598644,0.203513,-0.289707,9.950606,9.956903,2.037688,305.087250
0.4618641,0.201119,-0.282524,9.943423,9.949470,1.997628,305.445709
0.4638638,0.213090,-0.260976,9.936240,9.941951,1.942090,309.232117
0.4658636,0.210696,-0.253793,9.936240,9.941713,1.901252,309.699066
0.4678634,0.205908,-0.258582,9.938635,9.944130,1.904851,308.530182
0.4698631,0.196331,-0.253793,9.936240,9.941420,1.849597,307.725006
0.4718628,0.186753,-0.256187,9.941029,9.946083,1.826706,306.091003
0.4738626,0.201119,-0.268159,9.955395,9.961037,1.928540,306.869904
0.4758623,0.210696,-0.275342,9.943423,9.949466,1.996942,307.423859
0.4778621,0.210696,-0.270553,9.933846,9.939763,1.977046,307.910065
0.4798618,0.210696,-0.275342,9.938635,9.944681,1.998020,307.423859
0.4818615,0.210696,-0.275342,9.936240,9.942287,1.998412,307.423859
0.4838613,0.222668,-0.270553,9.929058,9.935239,2.021101,309.454681
0.4858610,0.229850,-0.301679,9.931452,9.938691,2.187043,307.303955
0.4878607,0.222668,-0.311256,9.945818,9.953178,2.203626,305.579346
0.4898605,0.237033,-0.311256,9.953000,9.960687,2.251076,307.290680
0.4918603,0.227456,-0.335198,9.938635,9.946887,2.334059,304.159698
0.4938600,0.227456,-0.344776,9.938635,9.947214,2.379815,303.413727
0.4958597,0.225062,-0.351958,9.943423,9.952195,2.405745,302.597107
0.4978595,0.220273,-0.359141,9.938635,9.947561,2.427451,301.522186
0.4998592,0.220273,-0.361535,9.950606,9.959608,2.436224,301.352753
0.5018589,0.220273,-0.359141,9.962578,9.971482,2.421558,301.522186
0.5038587,0.227456,-0.363930,9.960183,9.969424,2.467200,302.005371
0.5058585,0.234639,-0.351958,9.962578,9.971554,2.431238,303.690063
0.5078583,0.225062,-0.368718,9.960183,9.969546,2.483410,301.399445
0.5098580,0.225062,-0.371113,9.948212,9.957675,2.498105,301.234772
0.5118577,0.229850,-0.354353,9.945818,9.954782,2.431721,302.969391
0.5138575,0.220273,-0.351958,9.945818,9.954481,2.390565,302.040405
0.5158572,0.220273,-0.342381,9.957788,9.966107,2.341175,302.755463
0.5178569,0.227456,-0.347170,9.974549,9.983181,2.382774,303.231720
0.5198568,0.227456,-0.328016,9.967366,9.975356,2.293369,304.738617
0.5218565,0.227456,-0.318439,9.967366,9.975045,2.248292,305.537689
0.5238562,0.215485,-0.308861,9.969760,9.976871,2.163289,304.902496
0.5258559,0.217879,-0.301679,9.974549,9.981488,2.136525,305.837646
0.5278557,0.215485,-0.282524,9.969760,9.976089,2.041143,307.333191
0.5298554,0.198725,-0.284919,9.972155,9.978203,1.994981,304.894958
0.5318551,0.191542,-0.296890,9.964972,9.971233,2.030665,302.828552
0.5338548,0.210696,-0.284919,9.967366,9.973663,2.036151,306.482758
0.5358546,0.210696,-0.294496,9.979338,9.985905,2.078013,305.581726
0.5378544,0.217879,-0.301679,9.960183,9.967133,2.139729,305.837646
0.5398541,0.193936,-0.292102,9.936240,9.942424,2.020811,303.581543
0.5418538,0.189148,-0.294496,9.936240,9.942403,2.017418,302.711670
0.5438536,0.179571,-0.292102,9.945818,9.951727,1.974570,301.581299
0.5458533,0.181965,-0.296890,9.938635,9.944734,2.006719,301.504272
0.5478531,0.186753,-0.306467,9.931452,9.937934,2.069519,301.357086
0.5498528,0.186753,-0.308861,9.938635,9.945187,2.079896,301.159302
0.5518526,0.181965,-0.304073,9.941029,9.947343,2.041623,300.897369
0.5538523,0.174782,-0.313650,9.936240,9.942725,2.069519,299.128815
0.5558521,0.158022,-0.313650,9.929058,9.935267,2.025744,296.739746
0.5578519,0.153234,-0.313650,9.926663,9.932799,2.014020,296.037811
0.5598516,0.165205,-0.313650,9.931452,9.937777,2.044305,297.776550
0.5618513,0.153234,-0.325621,9.936240,9.942755,2.074242,295.201111
0.5638510,0.148445,-0.330410,9.919480,9.926092,2.091344,294.193207
0.5658507,0.138868,-0.335198,9.919480,9.926114,2.094804,292.503540
0.5678505,0.136474,-0.332804,9.921875,9.928393,2.076317,292.297150
0.5698503,0.150839,-0.323227,9.936240,9.942640,2.055951,295.016907
0.5718501,0.162811,-0.332804,9.943423,9.950323,2.133867,296.068268
0.5738499,0.155628,-0.332804,9.945818,9.952601,2.115536,295.062012
0.5758496,0.158022,-0.325621,9.926663,9.933259,2.088066,295.887024
0.5778494,0.160416,-0.342381,9.926663,9.933862,2.181309,295.104584
0.5798491,0.162811,-0.339987,9.912297,9.919462,2.177807,295.588501
0.5818490,0.150839,-0.323227,9.917087,9.923499,2.059851,295.016907
0.5838488,0.150839,-0.328016,9.948212,9.954762,2.078578,294.695526
0.5858486,0.155628,-0.328016,9.948212,9.954835,2.090127,295.382111
0.5878484,0.150839,-0.332804,9.943423,9.950134,2.104498,294.381805
0.5898481,0.153234,-0.337593,9.948212,9.955118,2.134325,294.413330
0.5918478,0.158022,-0.316044,9.955395,9.961663,2.032688,296.565063
0.5938477,0.160416,-0.311256,9.938635,9.944801,2.017806,297.265869
0.5958474,0.153234,-0.308861,9.945818,9.951793,1.985541,296.387115
0.5978472,0.148445,-0.311256,9.950606,9.956580,1.984851,295.497559
0.5998470,0.148445,-0.311256,9.953000,9.958972,1.984259,295.497559
0.6018468,0.155628,-0.311256,9.953000,9.959082,2.002423,296.565063
0.6038465,0.143656,-0.318439,9.964972,9.971093,2.007791,294.281464
0.6058463,0.148445,-0.323227,9.960183,9.966532,2.045166,294.667389
0.6078461,0.153234,-0.325621,9.955395,9.961897,2.070276,295.201111
0.6098458,0.148445,-0.318439,9.945818,9.952022,2.023134,294.993317
0.6118456,0.143656,-0.320833,9.950606,9.956814,2.023327,294.120972
0.6138454,0.148445,-0.318439,9.933846,9.940058,2.025647,294.993317
0.6158451,0.122108,-0.330410,9.933846,9.940090,2.030858,290.282562
0.6178449,0.122108,-0.335198,9.926663,9.933071,2.058140,290.015961
0.6198447,0.129291,-0.330410,9.931452,9.937787,2.045932,291.370636
0.6218445,0.117319,-0.328016,9.902720,9.908846,2.014700,289.680298
0.6238442,0.114925,-0.342381,9.914692,9.921268,2.086191,288.555054
0.6258440,0.112531,-0.351958,9.931452,9.938323,2.130746,287.730530
0.6278437,0.102954,-0.335198,9.938635,9.944818,2.020617,287.073975
0.6298436,0.117319,-0.320833,9.929058,9.934933,1.970502,290.086029
0.6318433,0.119714,-0.330410,9.936240,9.942453,2.025647,289.916412
0.6338431,0.119714,-0.337593,9.938635,9.945087,2.064027,289.525024
0.6358427,0.129291,-0.328016,9.917087,9.923352,2.036151,291.512390
0.6378425,0.129291,-0.325621,9.909904,9.916094,2.024584,291.655975
0.6398422,0.134079,-0.332804,9.912297,9.918789,2.073015,291.943420
0.6418419,0.126897,-0.342381,9.912297,9.919021,2.109700,290.336182
0.6438417,0.119714,-0.332804,9.909904,9.916213,2.044018,289.784271
0.6458415,0.119714,-0.323227,9.907509,9.913503,1.992527,290.323151
0.6478412,0.112531,-0.330410,9.909904,9.916048,2.017127,288.807800
0.6498410,0.122108,-0.323227,9.912297,9.918318,1.996452,290.695435
0.6518407,0.119714,-0.320833,9.936240,9.942139,1.973776,290.462280
0.6538404,0.129291,-0.318439,9.938635,9.944575,1.980508,292.097900
0.6558402,0.134079,-0.320833,9.950606,9.956680,2.001445,292.680573
0.6578399,0.114925,-0.311256,9.955395,9.960922,1.908854,290.265686
0.6598397,0.124502,-0.313650,9.950606,9.956326,1.942292,291.650421
0.6618395,0.126897,-0.332804,9.941029,9.947408,2.052045,290.871582
0.6638392,0.146051,-0.337593,9.941029,9.947831,2.119049,293.394470
0.6658390,0.148445,-0.332804,9.945818,9.952492,2.098351,294.038940
0.6678387,0.122108,-0.332804,9.960183,9.966490,2.038361,290.148407
0.6698384,0.124502,-0.335198,9.948212,9.954637,2.058615,290.376434
0.6718381,0.129291,-0.347170,9.945818,9.952715,2.133133,290.426025
0.6738378,0.138868,-0.344776,9.917087,9.924049,2.146395,291.938477
0.6758377,0.143656,-0.335198,9.936240,9.942930,2.101893,293.198578
0.6778375,0.150839,-0.342381,9.943423,9.950459,2.154859,293.776337
0.6798372,0.143656,-0.347170,9.929058,9.936165,2.167176,292.479431
0.6818370,0.138868,-0.349564,9.929058,9.936180,2.169523,291.665955
0.6838367,0.131685,-0.349564,9.921875,9.928905,2.156130,290.641998
0.6858364,0.126897,-0.359141,9.933846,9.941147,2.195974,289.460022
0.6878362,0.117319,-0.366324,9.929058,9.936506,2.218585,287.758270
0.6898359,0.117319,-0.361535,9.933846,9.941115,2.191156,287.978424
0.6918357,0.119714,-0.361535,9.941029,9.948321,2.194013,288.321045
0.6938354,0.122108,-0.368718,9.931452,9.939044,2.239657,288.323273
0.6958352,0.134079,-0.371113,9.919480,9.927325,2.277956,289.864288
0.6978348,0.126897,-0.354353,9.914692,9.921834,2.174119,289.702850
0.6998346,0.124502,-0.354353,9.924269,9.931374,2.167357,289.358978
0.7018343,0.129291,-0.354353,9.921875,9.929043,2.177267,290.045258
0.7038341,0.126897,-0.342381,9.919480,9.926199,2.108215,290.336182
0.7058339,0.117319,-0.342381,9.924269,9.930866,2.088629,288.914398
0.7078336,0.124502,-0.330410,9.931452,9.937726,2.036055,290.647003
0.7098333,0.131685,-0.328016,9.933846,9.940133,2.037881,291.873474
0.7118331,0.136474,-0.320833,9.926663,9.932784,2.011492,293.043610
0.7138328,0.143656,-0.320833,9.924269,9.930492,2.028640,294.120972
0.7158325,0.141262,-0.325621,9.926663,9.933007,2.047844,293.452332
0.7178323,0.131685,-0.308861,9.948212,9.953876,1.933101,293.091309
0.7198321,0.131685,-0.308861,9.950606,9.956269,1.932594,293.091309
0.7218317,0.141262,-0.313650,9.945818,9.951765,1.980903,294.245941
0.7238315,0.148445,-0.332804,9.936240,9.942921,2.100402,294.038940
0.7258313,0.150839,-0.328016,9.945818,9.952369,2.078955,294.695526
0.7278310,0.131685,-0.311256,9.945818,9.951558,1.946117,292.932098
0.7298307,0.134079,-0.316044,9.945818,9.951741,1.976947,292.988708
0.7318305,0.131685,-0.316044,9.955395,9.961281,1.969806,292.619873
0.7338302,0.129291,-0.320833,9.957788,9.963795,1.989480,291.948700
0.7358299,0.119714,-0.313650,9.953000,9.958660,1.931784,290.890839
