Keuwl Accelerometer Data File
2021-04-27 01-00-28

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.5941574,0.313650,0.366324,9.830893,9.842713,2.808328,49.429558
0.5961572,0.304073,0.342381,9.835681,9.846334,2.665576,48.391342
0.5981569,0.311256,0.335198,9.821315,9.831961,2.666530,47.121094
0.6001567,0.316044,0.342381,9.826104,9.837146,2.714907,47.290611
0.6021564,0.308861,0.332804,9.835681,9.846155,2.643010,47.136909
0.6041561,0.304073,0.335198,9.838076,9.848480,2.633959,47.787483
0.6061559,0.299284,0.347170,9.821315,9.832005,2.672030,49.236397
0.6081556,0.284919,0.356747,9.809344,9.819963,2.664841,51.387115
0.6101554,0.270553,0.344776,9.783007,9.792818,2.564985,51.877934
0.6121551,0.270553,0.342381,9.783007,9.792734,2.553973,51.683865
0.6141549,0.258582,0.344776,9.749487,9.759007,2.531031,53.130104
0.6161547,0.251399,0.342381,9.727939,9.737207,2.500142,53.711437
0.6181544,0.253793,0.351958,9.713573,9.723260,2.557802,54.205063
0.6201541,0.239427,0.363930,9.708784,9.718553,2.569103,56.659294
0.6221538,0.239427,0.361535,9.694419,9.704112,2.561090,56.485416
0.6241536,0.208302,0.363930,9.694419,9.703484,2.476781,60.214542
0.6261533,0.205908,0.366324,9.689631,9.698738,2.483253,60.660030
0.6281531,0.229850,0.378295,9.694419,9.704519,2.614342,58.717346
0.6301528,0.210696,0.383084,9.692024,9.701880,2.582856,61.189205
0.6321526,0.210696,0.383084,9.689631,9.699489,2.583462,61.189205
0.6341523,0.239427,0.380690,9.696813,9.707235,2.655349,57.832947
0.6361520,0.239427,0.385478,9.703996,9.714600,2.677299,58.154842
0.6381518,0.249005,0.397450,9.684841,9.696191,2.772482,57.932610
0.6401516,0.265765,0.378295,9.680053,9.691087,2.734376,54.910744
0.6421513,0.275342,0.373507,9.675264,9.686385,2.745806,53.603123
0.6441510,0.270553,0.366324,9.663293,9.674018,2.698201,53.551830
0.6461508,0.280130,0.363930,9.648928,9.659851,2.725055,52.413197
0.6481506,0.277736,0.366324,9.653716,9.664656,2.726347,52.831688
0.6501503,0.287313,0.378295,9.632168,9.643874,2.823344,52.783558
0.6521500,0.284919,0.378295,9.632168,9.643804,2.814873,53.014236
0.6541498,0.280130,0.373507,9.629773,9.641085,2.775728,53.130104
0.6561495,0.299284,0.383084,9.622590,9.634862,2.892117,52.001270
0.6581492,0.292102,0.380690,9.622590,9.634546,2.854716,52.501129
0.6601490,0.292102,0.383084,9.646533,9.658554,2.858896,52.674480
0.6621488,0.292102,0.375901,9.646533,9.658272,2.825146,52.150288
0.6641485,0.289707,0.375901,9.648928,9.660592,2.815846,52.378536
0.6661482,0.292102,0.375901,9.648928,9.660664,2.824453,52.150288
0.6681479,0.289707,0.385478,9.651321,9.663360,2.860197,53.073208
0.6701477,0.299284,0.392661,9.670476,9.683070,2.922551,52.685528
0.6721475,0.292102,0.390267,9.684841,9.697102,2.881471,53.186382
0.6741471,0.292102,0.402238,9.687236,9.699982,2.937516,54.013203
0.6761469,0.284919,0.395055,9.703996,9.716212,2.873512,54.200401
0.6781467,0.282524,0.416604,9.727939,9.740953,2.962137,55.856411
0.6801464,0.284919,0.430969,9.737515,9.751211,3.037058,56.530869
0.6821461,0.284919,0.435758,9.754275,9.768160,3.055245,56.821487
0.6841459,0.292102,0.438152,9.759064,9.773261,3.088701,56.309933
0.6861456,0.284919,0.442941,9.749487,9.763701,3.092058,57.249123
0.6881453,0.268159,0.426181,9.735122,9.748136,2.960947,57.821342
0.6901451,0.253793,0.430969,9.730332,9.743177,2.942377,59.506641
0.6921448,0.256187,0.442941,9.715967,9.729432,3.014738,59.955837
0.6941446,0.249005,0.438152,9.696813,9.709900,2.975127,60.390171
0.6961443,0.249005,0.433364,9.692024,9.704903,2.952008,60.118946
0.6981440,0.239427,0.423787,9.677659,9.689892,2.879296,60.534779
0.7001438,0.225062,0.402238,9.658504,9.669497,2.732228,60.771946
0.7021435,0.227456,0.397450,9.656111,9.666964,2.715196,60.217960
0.7041433,0.208302,0.380690,9.672871,9.682600,2.568722,61.313850
0.7061430,0.198725,0.375901,9.682447,9.691779,2.514505,62.136276
0.7081428,0.191542,0.380690,9.687236,9.696605,2.518861,63.290989
0.7101425,0.181965,0.359141,9.708784,9.717129,2.374710,63.130188
0.7121423,0.181965,0.359141,9.708784,9.717129,2.374710,63.130188
0.7141421,0.186753,0.349564,9.699207,9.707301,2.339921,61.886791
0.7161418,0.196331,0.349564,9.720756,9.729020,2.361818,60.679523
0.7181416,0.203513,0.349564,9.735122,9.743522,2.379321,59.792389
0.7201414,0.222668,0.332804,9.761458,9.769668,2.349021,56.214916
0.7221411,0.237033,0.335198,9.761458,9.770087,2.408185,54.734234
0.7241409,0.263370,0.344776,9.799767,9.809365,2.534895,52.624195
0.7261408,0.280130,0.328016,9.828498,9.837959,2.513026,49.502190
0.7281406,0.280130,0.318439,9.823709,9.832861,2.472193,48.661938
0.7301403,0.301679,0.335198,9.854836,9.865149,2.620100,48.012787
0.7321401,0.313650,0.335198,9.852441,9.863130,2.667705,46.902111
0.7341399,0.328016,0.320833,9.857229,9.867903,2.665135,44.365753
0.7361397,0.311256,0.320833,9.862018,9.872143,2.595179,45.868050
0.7381394,0.308861,0.328016,9.852441,9.862737,2.618232,46.722664
0.7401392,0.306467,0.342381,9.830893,9.841625,2.676056,48.168121
0.7421390,0.304073,0.335198,9.826104,9.836521,2.637079,47.787483
0.7441388,0.294496,0.337593,9.830893,9.841095,2.609170,48.900497
0.7461386,0.289707,0.342381,9.826104,9.836334,2.613368,49.763641
0.7481384,0.294496,0.349564,9.806950,9.817595,2.668512,49.887012
0.7501382,0.289707,0.356747,9.799767,9.810536,2.684965,50.920624
0.7521379,0.292102,0.349564,9.785401,9.796000,2.665429,50.117313
0.7541377,0.294496,0.356747,9.787795,9.798721,2.706024,50.460213
