Keuwl Accelerometer Data File
2021-04-25 17-41-08

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
5.4414845,0.033520,0.052674,9.890749,9.890945,0.360994,57.528809
5.4434843,0.040703,0.059857,9.893144,9.893409,0.419648,55.784298
5.4454837,0.040703,0.064645,9.876384,9.876679,0.443231,57.804264
5.4474835,0.043097,0.071828,9.871595,9.871951,0.486583,59.036243
5.4494834,0.035914,0.059857,9.876384,9.876631,0.405418,59.036243
5.4514837,0.033520,0.067040,9.878778,9.879062,0.434763,63.434948
5.4534826,0.040703,0.067040,9.876384,9.876695,0.454565,58.736271
5.4554830,0.038308,0.076617,9.878778,9.879149,0.497322,63.434948
5.4574828,0.035914,0.071828,9.873989,9.874315,0.465622,63.434948
5.4594827,0.038308,0.069434,9.883567,9.883884,0.459275,61.113419
5.4614820,0.035914,0.074223,9.881172,9.881516,0.478472,64.179008
5.4634819,0.026337,0.071828,9.883567,9.883862,0.443231,69.863693
5.4654818,0.035914,0.069434,9.900327,9.900636,0.452840,62.650124
5.4674816,0.055068,0.059857,9.895537,9.895872,0.471469,47.385944
5.4694810,0.057463,0.055068,9.885961,9.886281,0.461401,43.781124
5.4714808,0.043097,0.052674,9.888355,9.888590,0.394657,50.710594
5.4734807,0.033520,0.059857,9.871595,9.871834,0.398113,60.751171
5.4754806,0.031126,0.057463,9.873989,9.874206,0.379492,61.557072
5.4774799,0.019154,0.079011,9.878778,9.879112,0.471469,76.373009
5.4794798,0.007183,0.055068,9.878778,9.878934,0.322641,82.568596
5.4814796,0.009577,0.062251,9.885961,9.886161,0.364769,81.253838
5.4834795,0.019154,0.069434,9.902720,9.902983,0.416841,74.577843
5.4854789,0.023943,0.074223,9.902720,9.903028,0.451108,72.121307
5.4874787,0.031126,0.076617,9.900327,9.900672,0.478472,67.890549
5.4894786,0.028731,0.067040,9.907509,9.907777,0.421509,66.801414
5.4914780,0.028731,0.067040,9.907509,9.907777,0.421509,66.801414
5.4934778,0.031126,0.055068,9.890749,9.890951,0.366375,60.524113
5.4954777,0.033520,0.052674,9.876384,9.876581,0.362077,57.528809
5.4974775,0.033520,0.052674,9.876384,9.876581,0.362077,57.528809
5.4994769,0.031126,0.057463,9.883567,9.883782,0.378459,61.557072
5.5014768,0.023943,0.052674,9.885961,9.886130,0.335718,65.556046
5.5034766,0.019154,0.057463,9.878778,9.878963,0.351659,71.565048
5.5054765,0.011971,0.055068,9.890749,9.890909,0.326259,77.735229
5.5074759,0.011971,0.050280,9.893144,9.893278,0.298707,76.607498
5.5094757,0.019154,0.062251,9.890749,9.890964,0.377424,72.897270
5.5114756,0.028731,0.057463,9.883567,9.883776,0.372729,63.434948
5.5134754,0.026337,0.059857,9.883567,9.883783,0.378976,66.250504
5.5154748,0.031126,0.057463,9.888355,9.888572,0.378976,61.557072
5.5174747,0.026337,0.069434,9.888355,9.888635,0.430693,69.227745
5.5194745,0.023943,0.059857,9.885961,9.886170,0.373253,68.198593
5.5214739,0.033520,0.062251,9.885961,9.886213,0.409739,61.699242
5.5234737,0.038308,0.071828,9.897932,9.898267,0.471054,61.927513
