LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Speed ( m/s),Time since start in ms 
55.855625,37.47923,178.6232,0.0268,21139
55.855625,37.47923,178.6232,0.0268,21149
55.855625,37.47923,178.6232,0.0268,21158
55.855625,37.47923,178.6232,0.0268,21169
55.855625,37.47923,178.6232,0.0268,21178
55.855625,37.47923,178.6232,0.0268,21188
55.855625,37.47923,178.6232,0.0268,21198
55.855625,37.47923,178.6232,0.0268,21208
55.855625,37.47923,178.6232,0.0268,21218
55.855625,37.47923,178.6232,0.0268,21228
55.855625,37.47923,178.6232,0.0268,21238
55.855625,37.47923,178.6232,0.0268,21248
55.855625,37.47923,178.6232,0.0268,21258
55.855625,37.47923,178.6232,0.0268,21268
55.855625,37.47923,178.6232,0.0268,21278
55.855625,37.47923,178.6232,0.0268,21289
55.855625,37.47923,178.6232,0.0268,21298
55.855625,37.47923,178.6232,0.0268,21309
55.855625,37.47923,178.6232,0.0268,21318
55.855625,37.47923,178.6232,0.0268,21328
55.855625,37.47923,178.6232,0.0268,21338
55.855625,37.47923,178.6232,0.0268,21348
55.855625,37.47923,178.6232,0.0268,21358
55.855625,37.47923,178.6232,0.0268,21369
55.855625,37.47923,178.6232,0.0268,21378
55.855625,37.47923,178.6232,0.0268,21388
55.855625,37.47923,178.6232,0.0268,21398
55.855625,37.47923,178.6232,0.0268,21408
55.855625,37.47923,178.6232,0.0268,21418
55.855625,37.47923,178.6232,0.0268,21428
55.855625,37.47923,178.6232,0.0268,21438
55.855625,37.47923,178.6232,0.0268,21448
55.855625,37.47923,178.6232,0.0268,21458
55.855625,37.47923,178.6232,0.0268,21468
55.855625,37.47923,178.6232,0.0268,21478
55.855625,37.47923,178.6232,0.0268,21488
55.855625,37.479225,178.5715,0.0575,21498
55.855625,37.479225,178.5715,0.0575,21508
55.855625,37.479225,178.5715,0.0575,21518
55.855625,37.479225,178.5715,0.0575,21528
55.855625,37.479225,178.5715,0.0575,21538
55.855625,37.479225,178.5715,0.0575,21549
55.855625,37.479225,178.5715,0.0575,21558
55.855625,37.479225,178.5715,0.0575,21568
55.855625,37.479225,178.5715,0.0575,21578
55.855625,37.479225,178.5715,0.0575,21588
55.855625,37.479225,178.5715,0.0575,21598
55.855625,37.479225,178.5715,0.0575,21608
55.855625,37.479225,178.5715,0.0575,21619
55.855625,37.479225,178.5715,0.0575,21628
55.855625,37.479225,178.5715,0.0575,21638
55.855625,37.479225,178.5715,0.0575,21649
55.855625,37.479225,178.5715,0.0575,21658
55.855625,37.479225,178.5715,0.0575,21668
55.855625,37.479225,178.5715,0.0575,21679
55.855625,37.479225,178.5715,0.0575,21688
55.855625,37.479225,178.5715,0.0575,21698
55.855625,37.479225,178.5715,0.0575,21708
55.855625,37.479225,178.5715,0.0575,21718
55.855625,37.479225,178.5715,0.0575,21729
55.855625,37.479225,178.5715,0.0575,21738
55.855625,37.479225,178.5715,0.0575,21749
55.855625,37.479225,178.5715,0.0575,21758
55.855625,37.479225,178.5715,0.0575,21768
55.855625,37.479225,178.5715,0.0575,21779
55.855625,37.479225,178.5715,0.0575,21788
55.855625,37.479225,178.5715,0.0575,21798
55.855625,37.479225,178.5715,0.0575,21808
55.855625,37.479225,178.5715,0.0575,21818
55.855625,37.479225,178.5715,0.0575,21828
55.855625,37.479225,178.5715,0.0575,21839
55.855625,37.479225,178.5715,0.0575,21848
55.855625,37.479225,178.5715,0.0575,21859
