Keuwl Accelerometer Data File
2021-04-25 22-06-32

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.5378557,-0.014366,-0.229850,9.953000,9.955665,1.325594,266.423676
0.5398555,0.009577,-0.227456,9.962578,9.965178,1.308956,272.411041
0.5418552,0.009577,-0.222668,9.953000,9.955495,1.282679,272.462830
0.5438550,0.019154,-0.232245,9.950606,9.953335,1.341588,274.714752
0.5458547,0.026337,-0.234639,9.957788,9.960588,1.358403,276.404358
0.5478545,0.016760,-0.253793,9.955395,9.958643,1.463398,273.778198
0.5498543,0.033520,-0.241822,9.967366,9.970356,1.403188,277.891693
0.5518541,0.043097,-0.246610,9.976943,9.980083,1.437358,279.912750
0.5538539,0.052674,-0.244216,9.969760,9.972890,1.435451,282.171448
0.5558536,0.038308,-0.237033,9.969760,9.972651,1.379559,279.180542
0.5578534,0.021548,-0.249005,9.936240,9.939384,1.441029,274.945953
0.5598532,0.031126,-0.246610,9.936240,9.939348,1.432858,277.193481
0.5618529,0.031126,-0.249005,9.943423,9.946589,1.445774,277.125031
0.5638527,0.038308,-0.234639,9.943423,9.946265,1.369737,279.272614
0.5658525,0.040703,-0.244216,9.943423,9.946505,1.426150,279.462311
0.5678523,0.035914,-0.246610,9.943423,9.946546,1.435723,278.285797
0.5698521,0.021548,-0.246610,9.948212,9.951291,1.425464,274.993744
0.5718518,0.014366,-0.244216,9.953000,9.956006,1.407921,273.366455
0.5738516,0.016760,-0.244216,9.936240,9.939255,1.411253,273.925903
0.5758514,0.009577,-0.241822,9.933846,9.936794,1.395636,272.267944
0.5778511,0.014366,-0.249005,9.929058,9.932191,1.439127,273.301880
0.5798509,0.011971,-0.249005,9.936240,9.939367,1.437222,272.752472
0.5818507,-0.004789,-0.232245,9.943423,9.946136,1.338376,268.818817
0.5838506,-0.007183,-0.222668,9.943423,9.945918,1.283289,268.152405
0.5858503,-0.016760,-0.239427,9.962578,9.965468,1.379985,265.995819
0.5878500,-0.011971,-0.229850,9.945818,9.948481,1.325594,267.018524
0.5898497,-0.009577,-0.232245,9.953000,9.955714,1.337937,267.638611
0.5918494,-0.016760,-0.244216,9.953000,9.956010,1.408894,266.074097
0.5938492,-0.021548,-0.244216,9.953000,9.956019,1.411114,264.957550
0.5958489,-0.035914,-0.227456,9.955395,9.958057,1.325003,261.027374
0.5978488,-0.028731,-0.229850,9.962578,9.965271,1.332074,262.874969
0.5998485,-0.033520,-0.215485,9.943423,9.945814,1.256321,261.158173
0.6018482,-0.031126,-0.198725,9.943423,9.945457,1.158934,261.098297
0.6038479,-0.026337,-0.203513,9.960183,9.962296,1.180183,262.626221
0.6058477,-0.019154,-0.205908,9.964972,9.967117,1.188938,264.685455
0.6078474,-0.009577,-0.227456,9.955395,9.957997,1.310002,267.588959
0.6098471,-0.004789,-0.232245,9.945818,9.948530,1.337937,268.818817
0.6118469,0.000000,-0.210696,9.936240,9.938474,1.214665,270.000000
0.6138467,0.028731,-0.222668,9.931452,9.933990,1.295129,277.352386
0.6158464,0.035914,-0.225062,9.929058,9.931673,1.314773,279.066498
0.6178461,0.052674,-0.203513,9.938635,9.940858,1.211762,284.511047
0.6198459,0.055068,-0.196331,9.948212,9.950301,1.174199,285.668152
0.6218456,0.055068,-0.201119,9.953000,9.955184,1.200078,285.312805
0.6238453,0.071828,-0.191542,9.955395,9.957497,1.177195,290.556061
0.6258451,0.079011,-0.174782,9.933846,9.935698,1.106061,294.325562
0.6278449,0.079011,-0.174782,9.933846,9.935698,1.106061,294.325562
0.6298447,0.059857,-0.174782,9.936240,9.937958,1.065327,288.904572
0.6318443,0.055068,-0.169994,9.943423,9.945028,1.029456,287.949402
0.6338441,0.045491,-0.172388,9.938635,9.940234,1.027744,284.782715
